policy_mode,episode,reward,steps,success,collision,out_of_altitude,timeout,final_distance,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_name,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
deterministic,31,145.44796008042456,55,1,0,0,0,1.949498106063669,119.1488037109375,-18.225189208984375,-1.901607632637024,39.907051407457494,1.291015625,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,32,145.52789270624965,55,1,0,0,0,1.9011412783117552,119.1241455078125,-18.304725646972656,-1.9003351926803589,39.90753823057975,1.1611328125,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,33,149.39848016046545,56,1,0,0,0,1.6229949876099576,119.12186431884766,-18.33565902709961,-2.4759676456451416,39.57650737701573,1.6982421875,0,forward,0.7321428571428571,41,9,4,1,1,0
deterministic,34,148.47584895940884,56,1,0,0,0,1.677950081126856,119.1285400390625,-18.217708587646484,-2.4911115169525146,39.654219171523955,1.4931640625,0,forward,0.7321428571428571,41,9,4,1,1,0
deterministic,35,145.06165963812938,55,1,0,0,0,1.9608410121370583,119.14250946044922,-18.21638298034668,-1.88113534450531,39.909636705388216,1.296875,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,36,147.24519412218143,54,1,0,0,0,1.5030496565099531,118.33919525146484,-18.154359817504883,-1.9324448108673096,39.077034743918155,1.4970703125,0,forward,0.7592592592592593,41,8,4,0,1,0
deterministic,37,147.08131584771922,54,1,0,0,0,1.5124887152660282,118.33738708496094,-18.139379501342773,-1.927962064743042,39.06924648932058,1.498046875,0,forward,0.7592592592592593,41,8,4,0,1,0
deterministic,38,145.52980714480134,55,1,0,0,0,1.9202814270635735,119.13766479492188,-18.268993377685547,-1.9083997011184692,39.901256350439,1.26171875,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,39,145.53176560424623,55,1,0,0,0,1.9188482185641802,119.14375305175781,-18.292510986328125,-1.902329683303833,39.901925975216244,1.255859375,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,40,147.43487490190938,54,1,0,0,0,1.4899222940322792,118.33973693847656,-18.167098999023438,-1.938113808631897,39.08891056416221,1.50390625,0,forward,0.7592592592592593,41,8,4,0,1,0
deterministic,41,145.1527034609486,55,1,0,0,0,1.9256497628587625,119.1255874633789,-18.26899528503418,-1.883252501487732,39.90379831391514,1.271484375,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,42,149.4404092100197,56,1,0,0,0,1.628705975944164,119.1290512084961,-18.327281951904297,-2.4823484420776367,39.58239335736993,1.73046875,0,forward,0.7321428571428571,41,9,4,1,1,0
deterministic,43,144.9143563715264,55,1,0,0,0,1.9741597362121281,119.15126037597656,-18.200733184814453,-1.8801324367523193,39.91789551901345,1.30859375,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,44,145.18310891811657,55,1,0,0,0,1.9539053917281168,119.14169311523438,-18.22285270690918,-1.886608362197876,39.89903405009756,1.28515625,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,45,145.60936573592363,55,1,0,0,0,1.9376904841694962,119.15357208251953,-18.25449562072754,-1.9080101251602173,39.918988263106186,1.2841796875,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,46,147.97312734021543,55,1,0,0,0,1.9443541524421613,119.03437042236328,-17.65485191345215,-2.50580096244812,38.98043520186743,1.4921875,0,forward,0.7454545454545455,41,8,4,1,1,0
deterministic,47,147.0962378944957,54,1,0,0,0,1.4770149537504564,118.32965087890625,-18.199148178100586,-1.9250487089157104,39.09540757504065,1.4794921875,0,forward,0.7592592592592593,41,8,4,0,1,0
deterministic,48,145.54288492572425,55,1,0,0,0,1.9351932498789692,119.1506118774414,-18.255586624145508,-1.9072496891021729,39.90179935054674,1.2626953125,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,49,145.2226579530462,55,1,0,0,0,1.9610665261616946,119.15541076660156,-18.22508430480957,-1.88955557346344,39.9126186895431,1.2880859375,0,forward,0.7636363636363637,42,8,4,0,1,0
deterministic,50,145.61881441303663,55,1,0,0,0,1.906777422376013,119.13764953613281,-18.305002212524414,-1.907336950302124,39.907067196799034,1.158203125,0,forward,0.7636363636363637,42,8,4,0,1,0
