episode,update,optimized_in_update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,entropy_coef,approx_kl,explained_variance,activation_saturation,activation_abs_mean,max_action_probability,timeout,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
152,33,34,16838,-59.62339582551626,97,0,1,0,2.818809016969407,-0.00701944061438553,0.9588567093014717,1.4249818697571754,0.006662921348314607,0.010556589782936499,0.16960829496383667,0.0054765623062849045,0.5738843679428101,0.41534093022346497,0,115.26534271240234,-17.916086196899414,-3.7018399238586426,45.86529957720017,2.943359375,0,0.36082474226804123,35,22,16,8,12,4
153,33,34,16988,-39.46888257878855,150,0,0,0,14.706719749418356,-0.00701944061438553,0.9588567093014717,1.4249818697571754,0.006662921348314607,0.010556589782936499,0.16960829496383667,0.0054765623062849045,0.5738843679428101,0.41534093022346497,1,132.28529357910156,-20.842845916748047,-4.383947372436523,69.22563234877057,1.89453125,0,0.37333333333333335,56,28,20,11,16,19
154,34,35,17138,-15.080820477458893,150,0,0,0,11.02338095246235,-0.010512859676964581,0.8448277032002807,1.410781342536211,0.006561797752808988,0.0061775146205036435,0.4334411025047302,0.004906250163912773,0.577567458152771,0.44786226749420166,1,115.7343978881836,-29.872610092163086,-3.1328399181365967,64.62624512440073,0.27197265625,0,0.26666666666666666,40,38,22,12,20,18
155,34,35,17228,-66.75717284503693,90,0,1,0,2.998385986023842,-0.010512859676964581,0.8448277032002807,1.410781342536211,0.006561797752808988,0.0061775146205036435,0.4334411025047302,0.004906250163912773,0.577567458152771,0.44786226749420166,0,115.4184341430664,-18.10321617126465,-4.63087272644043,40.057998608055705,2.9609375,0,0.3888888888888889,35,20,13,4,8,10
156,34,35,17318,-52.86851250155006,90,0,1,0,2.8747829288005295,-0.010512859676964581,0.8448277032002807,1.410781342536211,0.006561797752808988,0.0061775146205036435,0.4334411025047302,0.004906250163912773,0.577567458152771,0.44786226749420166,0,115.17606353759766,-17.89410400390625,-2.449201822280884,43.10982537528712,1.6201171875,0,0.4,36,18,15,4,11,6
157,34,35,17399,-74.1807356437348,81,0,1,0,5.974382960693232,-0.010512859676964581,0.8448277032002807,1.410781342536211,0.006561797752808988,0.0061775146205036435,0.4334411025047302,0.004906250163912773,0.577567458152771,0.44786226749420166,0,112.45669555664062,-16.651390075683594,-4.390609264373779,39.14829624540316,1.2841796875,0,0.41975308641975306,34,14,12,7,8,6
158,35,36,17501,132.58209783643258,102,1,0,0,1.848955757527949,-0.0160614755586721,1.1188281122595072,1.4255963414907455,0.0064606741573033704,0.009120181450271048,0.18306946754455566,0.004585937596857548,0.5816822648048401,0.45480766892433167,0,117.21216583251953,-17.272926330566406,-2.863987922668457,47.67259406478422,1.0166015625,0,0.38235294117647056,39,19,18,7,14,5
159,35,36,17606,-107.35885543819752,105,0,0,1,6.788029033419654,-0.0160614755586721,1.1188281122595072,1.4255963414907455,0.0064606741573033704,0.009120181450271048,0.18306946754455566,0.004585937596857548,0.5816822648048401,0.45480766892433167,0,119.9632797241211,-13.030762672424316,-0.7270292639732361,47.446026122387345,0.16357421875,0,0.4,42,14,16,5,16,12
160,35,36,17756,-62.088256670145256,150,0,0,0,6.003985878263986,-0.0160614755586721,1.1188281122595072,1.4255963414907455,0.0064606741573033704,0.009120181450271048,0.18306946754455566,0.004585937596857548,0.5816822648048401,0.45480766892433167,1,122.94197082519531,-16.100337982177734,-3.7397162914276123,62.7278427573153,1.8447265625,0,0.29333333333333333,44,35,31,8,18,14
161,35,36,17840,137.09769233801234,84,1,0,0,1.7731012588131319,-0.0160614755586721,1.1188281122595072,1.4255963414907455,0.0064606741573033704,0.009120181450271048,0.18306946754455566,0.004585937596857548,0.5816822648048401,0.45480766892433167,0,117.20390319824219,-17.350486755371094,-2.930283784866333,40.43806977653651,2.0390625,0,0.4523809523809524,38,14,11,4,9,8
162,35,36,17937,141.47982517160418,97,1,0,0,1.9951440879135547,-0.0160614755586721,1.1188281122595072,1.4255963414907455,0.0064606741573033704,0.009120181450271048,0.18306946754455566,0.004585937596857548,0.5816822648048401,0.45480766892433167,0,117.55879211425781,-17.083003997802734,-2.6372411251068115,45.30898521666216,2.7265625,0,0.3917525773195876,38,18,15,6,12,8
163,36,37,18039,141.53727244253918,102,1,0,0,1.915749307126104,-0.014074727892875671,1.312929105013609,1.4439399987459183,0.006359550561797753,0.007612789897393668,0.06498020887374878,0.0038085938431322575,0.5738598704338074,0.4242468774318695,0,117.15792846679688,-17.261457443237305,-3.4013354778289795,47.08977531235236,2.9921875,0,0.38235294117647056,39,18,17,7,12,9
164,36,37,18145,127.11206995931246,106,1,0,0,1.8404577657045462,-0.014074727892875671,1.312929105013609,1.4439399987459183,0.006359550561797753,0.007612789897393668,0.06498020887374878,0.0038085938431322575,0.5738598704338074,0.4242468774318695,0,117.5208969116211,-17.439655303955078,-2.111137628555298,46.51765899092291,2.498046875,0,0.36792452830188677,39,18,17,7,16,9
165,36,37,18264,96.57513414141498,119,1,0,0,1.945417092813514,-0.014074727892875671,1.312929105013609,1.4439399987459183,0.006359550561797753,0.007612789897393668,0.06498020887374878,0.0038085938431322575,0.5738598704338074,0.4242468774318695,0,118.8868408203125,-17.73118782043457,-2.100818634033203,54.200208624185386,1.7119140625,0,0.3277310924369748,39,24,20,10,21,5
166,36,37,18339,-61.52471590330568,75,0,1,0,2.4572132831912294,-0.014074727892875671,1.312929105013609,1.4439399987459183,0.006359550561797753,0.007612789897393668,0.06498020887374878,0.0038085938431322575,0.5738598704338074,0.4242468774318695,0,115.7248764038086,-17.892301559448242,-3.780358076095581,39.15222284387463,1.005859375,0,0.49333333333333335,37,13,11,4,6,4
167,36,37,18415,-63.0722146476661,76,0,1,0,3.0635814939200974,-0.014074727892875671,1.312929105013609,1.4439399987459183,0.006359550561797753,0.007612789897393668,0.06498020887374878,0.0038085938431322575,0.5738598704338074,0.4242468774318695,0,114.83663177490234,-18.63732147216797,-3.83992075920105,37.90146255529559,0.10015869140625,0,0.47368421052631576,36,12,8,7,9,4
168,37,38,18503,-61.20140123291867,88,0,1,0,2.129900641740698,-0.014326456905109808,0.6619016667827964,1.4992190711200237,0.006258426966292134,0.006430753528547939,0.29733800888061523,0.003937500063329935,0.5736509561538696,0.4192745089530945,0,115.93333435058594,-17.959138870239258,-3.2367467880249023,41.01232247614244,1.1669921875,0,0.42045454545454547,37,11,8,10,14,8
169,37,38,18586,-56.570279389952624,83,0,1,0,2.942009294291221,-0.014326456905109808,0.6619016667827964,1.4992190711200237,0.006258426966292134,0.006430753528547939,0.29733800888061523,0.003937500063329935,0.5736509561538696,0.4192745089530945,0,115.14379119873047,-17.74764060974121,-3.4207890033721924,41.33287707835,0.8935546875,0,0.4457831325301205,37,14,12,5,8,7
170,37,38,18736,-30.466446227185415,150,0,0,0,10.715680848962446,-0.014326456905109808,0.6619016667827964,1.4992190711200237,0.006258426966292134,0.006430753528547939,0.29733800888061523,0.003937500063329935,0.5736509561538696,0.4192745089530945,1,123.64395141601562,-27.90837860107422,-4.1845879554748535,63.373121315949966,1.111328125,0,0.32666666666666666,49,27,14,18,24,18
171,37,38,18863,130.51627425607194,127,1,0,0,1.8169137138898457,-0.014326456905109808,0.6619016667827964,1.4992190711200237,0.006258426966292134,0.006430753528547939,0.29733800888061523,0.003937500063329935,0.5736509561538696,0.4192745089530945,0,118.76752471923828,-18.530498504638672,-4.422842025756836,52.254342489873885,2.708984375,0,0.31496062992125984,40,24,20,10,14,19
172,38,39,19013,-59.656684979509436,150,0,0,0,13.776555828265979,-0.016080457862699404,0.6048263912089169,1.4573266319930553,0.006157303370786517,0.007904507514467696,0.5595040321350098,0.003992187324911356,0.5754802227020264,0.45283254981040955,1,127.19671630859375,-28.7717227935791,-5.42877721786499,69.38762573241091,1.833984375,0,0.32666666666666666,49,37,19,12,14,19
173,38,39,19069,-83.78102211746791,56,0,0,1,15.507915429469168,-0.016080457862699404,0.6048263912089169,1.4573266319930553,0.006157303370786517,0.007904507514467696,0.5595040321350098,0.003992187324911356,0.5754802227020264,0.45283254981040955,0,109.32962799072266,-6.17822265625,-0.9455695152282715,29.308079709118605,1.8125,0,0.5178571428571429,29,1,12,2,9,3
174,38,39,19219,-34.011093999811386,150,0,0,0,8.700315507156452,-0.016080457862699404,0.6048263912089169,1.4573266319930553,0.006157303370786517,0.007904507514467696,0.5595040321350098,0.003992187324911356,0.5754802227020264,0.45283254981040955,1,121.51045989990234,-26.635723114013672,-4.9527740478515625,62.019051216789165,2.994140625,0,0.3,45,29,18,16,19,23
175,38,39,19300,-68.24249840437876,81,0,1,0,2.9624193692761622,-0.016080457862699404,0.6048263912089169,1.4573266319930553,0.006157303370786517,0.007904507514467696,0.5595040321350098,0.003992187324911356,0.5754802227020264,0.45283254981040955,0,114.97797393798828,-18.01296043395996,-2.87359619140625,37.520171077087554,0.8505859375,0,0.4444444444444444,36,12,8,5,9,11
176,38,39,19450,-0.14926443003465906,150,0,0,0,4.198683248631654,-0.016080457862699404,0.6048263912089169,1.4573266319930553,0.006157303370786517,0.007904507514467696,0.5595040321350098,0.003992187324911356,0.5754802227020264,0.45283254981040955,1,114.69043731689453,-21.735830307006836,-3.9650800228118896,57.89906211558112,0.931640625,0,0.24,36,35,27,11,19,22
177,39,40,19558,122.66909632660905,108,1,0,0,1.9287290771715413,-0.017131329281255603,1.313254289329052,1.4911666922271252,0.006056179775280899,0.008292367230751552,0.24122482538223267,0.003566406201571226,0.5741942524909973,0.42303332686424255,0,116.02320098876953,-19.62125587463379,-3.6103556156158447,48.08311808299401,0.62939453125,0,0.35185185185185186,38,19,13,9,13,16
178,39,40,19708,-23.954219011281133,150,0,0,0,8.58450232254006,-0.017131329281255603,1.313254289329052,1.4911666922271252,0.006056179775280899,0.008292367230751552,0.24122482538223267,0.003566406201571226,0.5741942524909973,0.42303332686424255,1,123.73912048339844,-24.93427276611328,-4.755770683288574,62.0472970753406,1.6396484375,0,0.30666666666666664,46,35,24,12,19,14
179,39,40,19741,-73.37645316165501,33,0,1,0,17.96051131424043,-0.017131329281255603,1.313254289329052,1.4911666922271252,0.006056179775280899,0.008292367230751552,0.24122482538223267,0.003566406201571226,0.5741942524909973,0.42303332686424255,0,100.86355590820312,-12.933793067932129,-3.1092264652252197,17.90478791817087,0.416748046875,0,0.6363636363636364,21,3,6,0,1,2
180,39,40,19765,-83.602889699911,24,0,1,0,23.278535431095484,-0.017131329281255603,1.313254289329052,1.4911666922271252,0.006056179775280899,0.008292367230751552,0.24122482538223267,0.003566406201571226,0.5741942524909973,0.42303332686424255,0,94.6966552734375,-15.87041187286377,-3.3854124546051025,10.583717604712598,0.61865234375,0,0.5416666666666666,13,2,1,2,2,4
181,39,40,19860,-72.58598800121646,95,0,1,0,3.0617534888314815,-0.017131329281255603,1.313254289329052,1.4911666922271252,0.006056179775280899,0.008292367230751552,0.24122482538223267,0.003566406201571226,0.5741942524909973,0.42303332686424255,0,114.85427856445312,-18.540464401245117,-2.154019594192505,44.028988564473536,0.10009765625,0,0.3894736842105263,37,16,15,7,16,4
182,39,40,19985,99.10645999535937,125,1,0,0,1.9083003888857124,-0.017131329281255603,1.313254289329052,1.4911666922271252,0.006056179775280899,0.008292367230751552,0.24122482538223267,0.003566406201571226,0.5741942524909973,0.42303332686424255,0,117.11957550048828,-17.47196388244629,-3.8925342559814453,51.82450962790312,2.552734375,0,0.304,38,23,19,13,19,13
183,40,41,20108,135.2448880302284,123,1,0,0,1.824646976105725,-0.028426067379768938,1.0418334994465113,1.4851245321333408,0.005955056179775281,0.008383273263461888,0.3268846869468689,0.0031757813412696123,0.5727356672286987,0.38779616355895996,0,118.80852508544922,-17.61726188659668,-3.4604408740997314,51.475744630124616,2.16796875,0,0.3333333333333333,41,25,23,5,13,16
184,40,41,20140,-78.56047205685063,32,0,1,0,17.826399071040303,-0.028426067379768938,1.0418334994465113,1.4851245321333408,0.005955056179775281,0.008383273263461888,0.3268846869468689,0.0031757813412696123,0.5727356672286987,0.38779616355895996,0,101.09866333007812,-12.70014762878418,-3.3560824394226074,17.828839261380036,0.7802734375,0,0.65625,21,1,5,2,2,1
185,40,41,20222,-52.939432323516044,82,0,1,0,2.795765133849172,-0.028426067379768938,1.0418334994465113,1.4851245321333408,0.005955056179775281,0.008383273263461888,0.3268846869468689,0.0031757813412696123,0.5727356672286987,0.38779616355895996,0,115.24053955078125,-17.893674850463867,-3.4340736865997314,39.36621557635827,0.9140625,0,0.45121951219512196,37,14,10,5,8,8
186,40,41,20372,-21.90836251505289,150,0,0,0,16.968538093366842,-0.028426067379768938,1.0418334994465113,1.4851245321333408,0.005955056179775281,0.008383273263461888,0.3268846869468689,0.0031757813412696123,0.5727356672286987,0.38779616355895996,1,118.23638153076172,-35.97794723510742,-3.7766406536102295,69.41121226828936,0.1815185546875,1,0.32666666666666666,38,49,21,11,19,12
187,40,41,20474,-74.46198195298541,102,0,1,0,7.582091053953046,-0.028426067379768938,1.0418334994465113,1.4851245321333408,0.005955056179775281,0.008383273263461888,0.3268846869468689,0.0031757813412696123,0.5727356672286987,0.38779616355895996,0,110.53538513183594,-21.346948623657227,-3.033080816268921,43.30013257734908,0.81787109375,0,0.30392156862745096,31,23,15,6,10,17
188,41,42,20624,-25.74366851513024,150,0,0,0,5.797595628579889,-0.022029191866749898,0.4058007230050862,1.5355495251715183,0.005853932584269662,0.009667684789747,0.4551054835319519,0.003316406160593033,0.5692358016967773,0.40555816888809204,1,122.94878387451172,-19.528236389160156,-5.530383586883545,58.715814389083214,2.876953125,0,0.3,45,26,21,13,16,29
189,41,42,20741,131.39247401495567,117,1,0,0,1.6903759702635734,-0.022029191866749898,0.4058007230050862,1.5355495251715183,0.005853932584269662,0.009667684789747,0.4551054835319519,0.003316406160593033,0.5692358016967773,0.40555816888809204,0,117.47736358642578,-17.507417678833008,-2.3297171592712402,51.7457470270037,2.66015625,0,0.3247863247863248,38,21,16,9,16,17
190,41,42,20891,-29.605693097615106,150,0,0,0,5.491947996351106,-0.022029191866749898,0.4058007230050862,1.5355495251715183,0.005853932584269662,0.009667684789747,0.4551054835319519,0.003316406160593033,0.5692358016967773,0.40555816888809204,1,123.16349029541016,-19.99338150024414,-3.0113418102264404,60.337780335090464,2.974609375,0,0.3,45,22,16,15,21,31
191,42,43,21018,134.7956945971427,127,1,0,0,1.9889100565208675,-0.011059854063205421,1.0474185775965452,1.502951592206955,0.0057528089887640445,0.006114725234510843,0.24621087312698364,0.0032187500037252903,0.5739485621452332,0.4025610089302063,0,116.5616683959961,-17.452939987182617,-3.172001361846924,49.470001877109446,2.095703125,0,0.2992125984251969,38,20,17,11,17,24
192,42,43,21131,-63.501232337763184,113,0,1,0,3.3702336182826893,-0.011059854063205421,1.0474185775965452,1.502951592206955,0.0057528089887640445,0.006114725234510843,0.24621087312698364,0.0032187500037252903,0.5739485621452332,0.4025610089302063,0,114.65072631835938,-18.400182723999023,-4.1462507247924805,46.935029043964846,0.10113525390625,0,0.3185840707964602,36,19,16,14,17,11
193,42,43,21281,-9.605923640744571,150,0,0,0,6.642836385137442,-0.011059854063205421,1.0474185775965452,1.502951592206955,0.0057528089887640445,0.006114725234510843,0.24621087312698364,0.0032187500037252903,0.5739485621452332,0.4025610089302063,1,124.32088470458984,-18.360118865966797,-2.2414169311523438,66.93665583837425,2.6328125,0,0.31333333333333335,47,30,26,9,18,20
194,42,43,21372,-51.92301836063059,91,0,1,0,2.9051276636271277,-0.011059854063205421,1.0474185775965452,1.502951592206955,0.0057528089887640445,0.006114725234510843,0.24621087312698364,0.0032187500037252903,0.5739485621452332,0.4025610089302063,0,115.09260559082031,-17.905916213989258,-3.271152973175049,43.46735036335404,0.60791015625,0,0.4065934065934066,37,18,14,6,11,5
195,42,43,21488,136.3895390046821,116,1,0,0,1.9939795497135278,-0.011059854063205421,1.0474185775965452,1.502951592206955,0.0057528089887640445,0.006114725234510843,0.24621087312698364,0.0032187500037252903,0.5739485621452332,0.4025610089302063,0,116.42957305908203,-18.42200469970703,-4.357205867767334,50.132995667251684,1.8271484375,0,0.3275862068965517,38,23,19,9,13,14
196,43,44,21592,-74.92434362360622,104,0,1,0,5.814230514169722,-0.015662490550312214,0.829427583143115,1.4794461242854595,0.005651685393258427,0.007062946817313787,0.353316068649292,0.003789062611758709,0.5704062581062317,0.43080148100852966,0,112.47071838378906,-16.944215774536133,-4.2263264656066895,42.94218001215698,1.001953125,0,0.3173076923076923,33,17,15,9,11,19
197,43,44,21742,2.8141982031541666,150,0,0,0,2.2508016392846675,-0.015662490550312214,0.829427583143115,1.4794461242854595,0.005651685393258427,0.007062946817313787,0.353316068649292,0.003789062611758709,0.5704062581062317,0.43080148100852966,1,116.3783187866211,-17.631118774414062,-4.091569900512695,57.08198032188197,1.1748046875,0,0.24666666666666667,37,31,27,13,20,22
198,43,44,21854,144.80774421480314,112,1,0,0,1.8065761181663007,-0.015662490550312214,0.829427583143115,1.4794461242854595,0.005651685393258427,0.007062946817313787,0.353316068649292,0.003789062611758709,0.5704062581062317,0.43080148100852966,0,116.77483367919922,-17.52693748474121,-3.1235804557800293,48.62649454559839,2.515625,0,0.3392857142857143,38,21,16,9,14,14
199,43,44,21989,121.09188937597195,135,1,0,0,1.7868490218145752,-0.015662490550312214,0.829427583143115,1.4794461242854595,0.005651685393258427,0.007062946817313787,0.353316068649292,0.003789062611758709,0.5704062581062317,0.43080148100852966,0,117.59889221191406,-17.445598602294922,-2.1968016624450684,57.43227386282173,2.376953125,0,0.28888888888888886,39,26,24,6,14,26
200,44,45,22091,-66.90708413758644,102,0,1,0,2.7931321525097927,-0.008892843645298854,0.798386693932116,1.4512144587934017,0.005550561797752809,0.0064210231430479325,0.12294590473175049,0.0038164062425494194,0.5672516226768494,0.4375225007534027,0,115.4958724975586,-17.8648624420166,-4.151750087738037,45.56460412347434,2.73828125,0,0.35294117647058826,36,20,15,9,12,10
201,44,45,22194,129.85602083033777,103,1,0,0,1.7342443318147016,-0.008892843645298854,0.798386693932116,1.4512144587934017,0.005550561797752809,0.0064210231430479325,0.12294590473175049,0.0038164062425494194,0.5672516226768494,0.4375225007534027,0,117.64871978759766,-17.305625915527344,-3.0939009189605713,47.89654312021266,2.78515625,0,0.3786407766990291,39,20,17,7,13,7
202,44,45,22326,119.72853916422284,132,1,0,0,1.9163442031059075,-0.008892843645298854,0.798386693932116,1.4512144587934017,0.005550561797752809,0.0064210231430479325,0.12294590473175049,0.0038164062425494194,0.5672516226768494,0.4375225007534027,0,118.41671752929688,-17.25674819946289,-2.722144842147827,55.52638146037084,2.498046875,0,0.30303030303030304,40,26,22,11,19,14
203,44,45,22443,28.91668552060022,117,1,1,0,1.9591841217505828,-0.008892843645298854,0.798386693932116,1.4512144587934017,0.005550561797752809,0.0064210231430479325,0.12294590473175049,0.0038164062425494194,0.5672516226768494,0.4375225007534027,0,116.10539245605469,-18.020917892456055,-3.2821991443634033,48.92294181672812,2.939453125,0,0.3162393162393162,37,26,21,7,14,12
204,45,46,22593,-43.02979321586756,150,0,0,0,5.530825391181766,-0.015751104394439608,1.197642618790269,1.4359993673861027,0.00544943820224719,0.008814323315164074,0.22679603099822998,0.0031679687090218067,0.5762267112731934,0.43125981092453003,1,123.18356323242188,-20.094449996948242,-3.1059224605560303,63.73098850899846,2.361328125,0,0.30666666666666664,46,29,23,14,24,14
205,45,46,22672,-101.85311476294085,79,0,0,1,5.6149708382066885,-0.015751104394439608,1.197642618790269,1.4359993673861027,0.00544943820224719,0.008814323315164074,0.22679603099822998,0.0031679687090218067,0.5762267112731934,0.43125981092453003,0,117.4189224243164,-13.901700019836426,-0.7489535212516785,42.08156129115639,1.49609375,0,0.4936708860759494,39,12,12,3,12,1
206,45,46,22790,-81.26117841547551,118,0,1,0,2.2668873150024424,-0.015751104394439608,1.197642618790269,1.4359993673861027,0.00544943820224719,0.008814323315164074,0.22679603099822998,0.0031679687090218067,0.5762267112731934,0.43125981092453003,0,115.80105590820312,-17.89344596862793,-3.126918077468872,49.00230812484556,2.82421875,0,0.3135593220338983,37,24,19,9,16,13
207,45,46,22912,132.15455196498007,122,1,0,0,1.8485688410592682,-0.015751104394439608,1.197642618790269,1.4359993673861027,0.00544943820224719,0.008814323315164074,0.22679603099822998,0.0031679687090218067,0.5762267112731934,0.43125981092453003,0,118.40888214111328,-17.427095413208008,-2.3619790077209473,51.83185299300961,1.8193359375,0,0.32786885245901637,40,23,18,8,16,17
208,45,46,22979,-69.11784657916465,67,0,0,1,4.266218785507956,-0.015751104394439608,1.197642618790269,1.4359993673861027,0.00544943820224719,0.008814323315164074,0.22679603099822998,0.0031679687090218067,0.5762267112731934,0.43125981092453003,0,114.90441131591797,-16.648700714111328,-0.9072955250740051,36.38241228585187,2.0234375,0,0.5373134328358209,36,7,6,2,8,8
209,46,47,23129,5.3057114042313565,150,0,0,0,4.719020358010782,-0.014179129138938151,0.11814160365611315,1.4928603284060955,0.005348314606741573,0.00472556019667536,0.8539143800735474,0.002371093723922968,0.5741045475006104,0.4119720458984375,1,121.47339630126953,-16.13643455505371,-3.2328784465789795,59.453238442363414,1.79296875,0,0.29333333333333333,44,27,26,11,19,23
210,46,47,23279,-2.684666838720922,150,0,0,0,6.2336642061351615,-0.014179129138938151,0.11814160365611315,1.4928603284060955,0.005348314606741573,0.00472556019667536,0.8539143800735474,0.002371093723922968,0.5741045475006104,0.4119720458984375,1,123.98473358154297,-19.150362014770508,-3.274628162384033,63.63898753484462,2.00390625,0,0.32,48,28,24,11,18,21
211,46,47,23429,-1.0486063361539486,150,0,0,0,3.189918764679439,-0.014179129138938151,0.11814160365611315,1.4928603284060955,0.005348314606741573,0.00472556019667536,0.8539143800735474,0.002371093723922968,0.5741045475006104,0.4119720458984375,1,117.82042694091797,-15.892271995544434,-2.4513871669769287,60.59320814077399,2.78515625,0,0.26,39,28,28,12,22,21
212,47,48,23579,-10.863613006674894,150,0,0,0,6.909032916956301,-0.02177106126327999,0.41934572672471404,1.463735617697239,0.005247191011235955,0.008268678677268326,0.22333866357803345,0.001996093662455678,0.5753582715988159,0.43424326181411743,1,121.97750091552734,-13.580718994140625,-3.4187984466552734,59.52540711995248,2.943359375,0,0.29333333333333333,44,27,28,11,20,20
213,47,48,23720,114.03115778613815,141,1,0,0,1.9758730465307104,-0.02177106126327999,0.41934572672471404,1.463735617697239,0.005247191011235955,0.008268678677268326,0.22333866357803345,0.001996093662455678,0.5753582715988159,0.43424326181411743,0,116.32364654541016,-17.98495864868164,-3.8674213886260986,56.74096126252609,2.0234375,0,0.2695035460992908,38,29,26,9,15,24
214,47,48,23870,-9.935583738737225,150,0,0,0,8.35074311324431,-0.02177106126327999,0.41934572672471404,1.463735617697239,0.005247191011235955,0.008268678677268326,0.22333866357803345,0.001996093662455678,0.5753582715988159,0.43424326181411743,1,123.43955993652344,-12.97504997253418,-3.849224090576172,61.7595861451012,2.83984375,0,0.30666666666666664,46,25,28,12,19,20
215,48,49,24020,-24.286875412130527,150,0,0,0,13.936092918456922,-0.018143284367397428,0.5129327352624387,1.408004954457283,0.005146067415730337,0.006354916564305313,0.5201879143714905,0.0028085936792194843,0.5801279544830322,0.474409282207489,1,124.12284851074219,-6.744708061218262,-4.628259658813477,59.888333929075955,2.78125,0,0.31333333333333335,47,23,30,8,13,29
216,48,49,24054,-75.52614292504678,34,0,1,0,18.001924522886398,-0.018143284367397428,0.5129327352624387,1.408004954457283,0.005146067415730337,0.006354916564305313,0.5201879143714905,0.0028085936792194843,0.5801279544830322,0.474409282207489,0,100.7999267578125,-13.041028022766113,-3.8032145500183105,16.85626543042901,0.53369140625,0,0.5882352941176471,20,3,5,2,2,2
217,48,49,24154,-67.28217992263497,100,0,1,0,2.759816735531454,-0.018143284367397428,0.5129327352624387,1.408004954457283,0.005146067415730337,0.006354916564305313,0.5201879143714905,0.0028085936792194843,0.5801279544830322,0.474409282207489,0,115.26290130615234,-17.867877960205078,-2.7970056533813477,44.032003608621345,1.0400390625,0,0.35,35,21,17,4,11,12
218,48,49,24304,-15.203044931572903,150,0,0,0,5.975227300722762,-0.018143284367397428,0.5129327352624387,1.408004954457283,0.005146067415730337,0.006354916564305313,0.5201879143714905,0.0028085936792194843,0.5801279544830322,0.474409282207489,1,123.23084259033203,-17.422943115234375,-4.769035339355469,64.368391448675,2.732421875,0,0.3,45,30,27,12,18,18
219,48,49,24454,-8.148774645210068,150,0,0,0,8.770571053645469,-0.018143284367397428,0.5129327352624387,1.408004954457283,0.005146067415730337,0.006354916564305313,0.5201879143714905,0.0028085936792194843,0.5801279544830322,0.474409282207489,1,126.17689514160156,-16.68479347229004,-3.701904773712158,63.32324292111264,1.8798828125,0,0.32666666666666666,49,27,27,12,20,15
220,49,50,24604,-8.39634698899501,150,0,0,0,8.01896512559837,-0.014476902782917023,0.23919937014579773,1.4356194995343685,0.0050449438202247185,0.008053457393543795,0.7623301148414612,0.002664062427356839,0.5797540545463562,0.4498174488544464,1,125.4354476928711,-20.896974563598633,-4.363528728485107,63.02923625837222,2.13671875,0,0.32,48,28,21,12,18,23
221,49,50,24754,-10.329108814942616,150,0,0,0,7.6174900724810115,-0.014476902782917023,0.23919937014579773,1.4356194995343685,0.0050449438202247185,0.008053457393543795,0.7623301148414612,0.002664062427356839,0.5797540545463562,0.4498174488544464,1,124.80862426757812,-21.90190887451172,-3.2680273056030273,62.45755634904607,2.2734375,0,0.32,48,27,20,12,19,24
222,49,50,24856,-79.91759047104311,102,0,1,0,2.9783178092293037,-0.014476902782917023,0.23919937014579773,1.4356194995343685,0.0050449438202247185,0.008053457393543795,0.7623301148414612,0.002664062427356839,0.5797540545463562,0.4498174488544464,0,114.92295837402344,-18.115575790405273,-3.027369499206543,43.32737429161357,0.4248046875,0,0.3627450980392157,37,21,18,2,7,17
223,50,51,25006,6.574384642210241,150,0,0,0,4.70585971931393,-0.016922480332141276,0.3126580654643476,1.368782963603735,0.004943820224719101,0.007178190040576737,0.6678408980369568,0.0027539061848074198,0.5796890258789062,0.446958988904953,1,122.299560546875,-18.24957847595215,-2.05880069732666,56.44889645106135,1.8662109375,0,0.29333333333333333,44,30,28,7,19,22
224,50,51,25156,-5.001673078327073,150,0,0,0,11.699060865020153,-0.016922480332141276,0.3126580654643476,1.368782963603735,0.004943820224719101,0.007178190040576737,0.6678408980369568,0.0027539061848074198,0.5796890258789062,0.446958988904953,1,129.419921875,-18.492469787597656,-3.7264273166656494,64.54249425821037,1.1416015625,0,0.35333333333333333,53,33,30,5,15,14
225,50,51,25306,-31.818863035779145,150,0,0,0,6.8334428161388745,-0.016922480332141276,0.3126580654643476,1.368782963603735,0.004943820224719101,0.007178190040576737,0.6678408980369568,0.0027539061848074198,0.5796890258789062,0.446958988904953,1,124.2791748046875,-17.150426864624023,-2.2278060913085938,62.266028328402236,1.759765625,0,0.31333333333333335,47,26,24,8,17,28
226,50,51,25374,-73.39985332057796,68,0,0,1,6.896626669156448,-0.016922480332141276,0.3126580654643476,1.368782963603735,0.004943820224719101,0.007178190040576737,0.6678408980369568,0.0027539061848074198,0.5796890258789062,0.446958988904953,0,114.61432647705078,-13.245450019836426,-0.9540195465087891,35.657120153484826,2.11328125,0,0.5147058823529411,35,8,11,2,10,2
227,51,52,25524,-15.743733188620155,150,0,0,0,8.210799614304035,-0.021685224419343285,0.047905447136145085,1.380781915038824,0.004842696629213483,0.007085276323778089,0.9739813804626465,0.0024999999441206455,0.5801318883895874,0.4830358922481537,1,125.80680084228516,-20.498628616333008,-2.310751438140869,63.716234171619696,0.86669921875,0,0.32666666666666666,49,29,24,9,19,20
