policy_mode,episode,reward,steps,success,collision,out_of_altitude,timeout,final_distance,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_name,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
deterministic,31,152.00081392877496,53,1,0,0,0,1.6625145409428124,116.56112670898438,-18.205493927001953,-2.193892002105713,38.5909327800351,0.1346435546875,0,forward,0.7169811320754716,38,10,5,0,0,0
deterministic,32,149.56248626502338,52,1,0,0,0,1.9623200819574271,118.27018737792969,-17.337539672851562,-2.158374309539795,37.918376618695085,0.1370849609375,0,forward,0.7692307692307693,40,8,4,0,0,0
deterministic,33,152.70130890169924,53,1,0,0,0,1.7724391206445402,117.40742492675781,-17.441417694091797,-2.304502010345459,38.075923798059215,0.1346435546875,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,34,151.12718408413377,53,1,0,0,0,1.8872154271801669,117.39960479736328,-17.366050720214844,-2.1922192573547363,38.58701934339149,0.1331787109375,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,35,152.8561645134692,51,1,0,0,0,1.8761312424521253,117.4549560546875,-17.311552047729492,-2.3199896812438965,36.5525287709457,0.1331787109375,0,forward,0.7647058823529411,39,8,4,0,0,0
deterministic,36,151.5753069160485,51,1,0,0,0,1.908948265764213,117.40233612060547,-17.333038330078125,-2.2201621532440186,37.325666587968726,0.133544921875,0,forward,0.7647058823529411,39,8,4,0,0,0
deterministic,37,151.31645773558458,53,1,0,0,0,1.8262657661101487,117.374755859375,-17.44370460510254,-2.1973087787628174,38.58055920413395,0.1326904296875,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,38,152.39869352837366,53,1,0,0,0,1.5687092488818037,116.69731903076172,-18.07331085205078,-2.3632876873016357,38.482607293547446,0.135009765625,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,39,152.7778255399436,53,1,0,0,0,1.5952410450205703,117.02092742919922,-17.632299423217773,-2.8007569313049316,38.2877537024273,0.1361083984375,0,forward,0.7358490566037735,39,8,5,1,0,0
deterministic,40,150.724377682739,54,1,0,0,0,1.8205192066148193,118.2383804321289,-17.485780715942383,-2.1824047565460205,39.086110226187074,0.131591796875,0,forward,0.7407407407407407,40,9,5,0,0,0
deterministic,41,151.88077937722443,53,1,0,0,0,1.663694820162737,116.570556640625,-18.200132369995117,-2.1882643699645996,38.59168108514083,0.1328125,0,forward,0.7169811320754716,38,10,5,0,0,0
deterministic,42,153.17194996697614,53,1,0,0,0,1.7516186691984725,117.38996124267578,-17.4329891204834,-2.3909451961517334,37.96625941715971,0.130859375,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,43,152.04455418765795,52,1,0,0,0,1.7663887185424803,118.20277404785156,-17.433650970458984,-2.400496006011963,37.178952803903975,0.1337890625,0,forward,0.7692307692307693,40,8,4,0,0,0
deterministic,44,150.73213591982017,51,1,0,0,0,1.8925141305852173,117.43680572509766,-17.355669021606445,-2.1966094970703125,37.08108930924992,0.13037109375,0,forward,0.7647058823529411,39,8,4,0,0,0
deterministic,45,154.30643595434913,51,1,0,0,0,1.572253783536577,116.72703552246094,-17.934261322021484,-2.548570156097412,36.60619805306918,0.130615234375,0,forward,0.7647058823529411,39,8,4,0,0,0
deterministic,46,151.5764723170313,54,1,0,0,0,1.8347621822907851,118.28278350830078,-17.442729949951172,-2.2538692951202393,38.65660294981578,0.1307373046875,0,forward,0.7407407407407407,40,9,5,0,0,0
deterministic,47,150.80167866445817,52,1,0,0,0,1.9439368622224393,118.2635498046875,-17.339847564697266,-2.2040584087371826,37.81447338200671,0.1292724609375,0,forward,0.7692307692307693,40,8,4,0,0,0
deterministic,48,151.62489528731788,51,1,0,0,0,1.8840988472100508,117.39325714111328,-17.357833862304688,-2.219799280166626,37.3181839994951,0.12890625,0,forward,0.7647058823529411,39,8,4,0,0,0
deterministic,49,151.1774717584516,53,1,0,0,0,1.8737568720132305,117.39299011230469,-17.38743019104004,-2.193251848220825,38.59469847791267,0.1300048828125,0,forward,0.7358490566037735,39,9,5,0,0,0
deterministic,50,151.74241841818903,56,1,0,0,0,1.632507522576635,119.05030059814453,-18.327951431274414,-2.299027681350708,40.04711344107895,0.1290283203125,0,forward,0.7321428571428571,41,10,5,0,0,0
