episode,update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,approx_kl
47,12,20542,19.352430515511347,150,0,0,0,19.12774250186705,-0.007902526849647984,14.902446120977402,1.3781666047871113,0.007208851428003982
48,12,20692,13.625168269964206,150,0,0,0,21.99137362464062,-0.007902526849647984,14.902446120977402,1.3781666047871113,0.007208851428003982
49,12,20842,3.4993817124472075,150,0,0,0,27.0542669033991,-0.007902526849647984,14.902446120977402,1.3781666047871113,0.007208851428003982
50,12,20992,14.869108248734914,150,0,0,0,21.369403774620114,-0.007902526849647984,14.902446120977402,1.3781666047871113,0.007208851428003982
51,13,21033,-65.41384182306075,41,0,1,0,14.235878810517907,0.04316886654123664,402.1228332519531,1.3097737928231556,0.05495694058481604
52,13,21067,-70.48564344104766,34,0,1,0,16.946778919786233,0.04316886654123664,402.1228332519531,1.3097737928231556,0.05495694058481604
53,13,21082,-82.36005192057394,15,0,1,0,23.358983159549375,0.04316886654123664,402.1228332519531,1.3097737928231556,0.05495694058481604
54,13,21112,-72.41124335735336,30,0,1,0,18.009579438299376,0.04316886654123664,402.1228332519531,1.3097737928231556,0.05495694058481604
55,13,21134,-83.80980226033773,22,0,1,0,23.908858960938066,0.04316886654123664,402.1228332519531,1.3097737928231556,0.05495694058481604
56,13,21284,22.806938904800344,150,0,0,0,17.400488446587406,0.04316886654123664,402.1228332519531,1.3097737928231556,0.05495694058481604
57,13,21314,-72.1738084782407,30,0,1,0,17.89086206988955,0.04316886654123664,402.1228332519531,1.3097737928231556,0.05495694058481604
58,13,21464,15.969784103289342,150,0,0,0,20.819065147617756,0.04316886654123664,402.1228332519531,1.3097737928231556,0.05495694058481604
59,14,21511,-66.55580048367118,47,0,1,0,14.65685800145828,0.010942980414256454,472.5742664337158,1.4983865544199944,0.04297146247699857
60,14,21535,-84.43917035702886,24,0,1,0,24.173543076191493,0.010942980414256454,472.5742664337158,1.4983865544199944,0.04297146247699857
61,14,21563,-84.73167632037294,28,0,1,0,24.219795293835535,0.010942980414256454,472.5742664337158,1.4983865544199944,0.04297146247699857
62,14,21591,-85.35347747641457,28,0,1,0,24.530696497829982,0.010942980414256454,472.5742664337158,1.4983865544199944,0.04297146247699857
63,14,21741,50.79113241890693,150,0,0,0,3.4083914104865,0.010942980414256454,472.5742664337158,1.4983865544199944,0.04297146247699857
64,14,21794,-73.54068997836087,53,0,1,0,17.99930288816797,0.010942980414256454,472.5742664337158,1.4983865544199944,0.04297146247699857
65,14,21820,-83.95127182323824,26,0,1,0,23.879593185063726,0.010942980414256454,472.5742664337158,1.4983865544199944,0.04297146247699857
66,14,21855,-72.65764333900432,35,0,1,0,18.007778803151222,0.010942980414256454,472.5742664337158,1.4983865544199944,0.04297146247699857
67,14,21880,-82.98671878069068,25,0,1,0,23.422316518597036,0.010942980414256454,472.5742664337158,1.4983865544199944,0.04297146247699857
68,14,21941,-71.81485720257248,61,0,1,0,16.93638587473083,0.010942980414256454,472.5742664337158,1.4983865544199944,0.04297146247699857
69,14,21973,-84.43881752163264,32,0,1,0,23.973365960078734,0.010942980414256454,472.5742664337158,1.4983865544199944,0.04297146247699857
70,15,22041,-66.02620649232199,68,0,1,0,13.867060445423393,0.03523515909910202,369.65961170196533,1.6018272191286087,0.03756228124257177
71,15,22070,-83.0857905573557,29,0,1,0,23.371852412326916,0.03523515909910202,369.65961170196533,1.6018272191286087,0.03756228124257177
72,15,22116,-86.22347621630117,46,0,1,0,24.515695867773285,0.03523515909910202,369.65961170196533,1.6018272191286087,0.03756228124257177
73,15,22185,-70.87597081476369,69,0,0,1,16.266943167004527,0.03523515909910202,369.65961170196533,1.6018272191286087,0.03756228124257177
74,15,22230,-82.03639648364131,45,0,1,0,22.44715537546972,0.03523515909910202,369.65961170196533,1.6018272191286087,0.03756228124257177
75,15,22268,-86.33539355791866,38,0,0,1,24.771654538582034,0.03523515909910202,369.65961170196533,1.6018272191286087,0.03756228124257177
76,15,22339,-74.33334997023141,71,0,1,0,17.94563211876476,0.03523515909910202,369.65961170196533,1.6018272191286087,0.03756228124257177
77,15,22396,-84.7831785101489,57,0,1,0,23.520547014697144,0.03523515909910202,369.65961170196533,1.6018272191286087,0.03756228124257177
78,15,22437,-84.70540890079525,41,0,1,0,23.881662349385163,0.03523515909910202,369.65961170196533,1.6018272191286087,0.03756228124257177
79,16,22509,-74.934649827939,72,0,1,0,18.22128204671889,0.0461393830482848,408.9238066673279,1.668809823691845,0.03504851457546465
80,16,22545,-85.41295417848863,36,0,1,0,24.36043442897612,0.0461393830482848,408.9238066673279,1.668809823691845,0.03504851457546465
81,16,22597,-67.09678228273602,52,0,0,1,14.80234827501707,0.0461393830482848,408.9238066673279,1.668809823691845,0.03504851457546465
82,16,22645,-85.68545556640251,48,0,1,0,24.196685056645855,0.0461393830482848,408.9238066673279,1.668809823691845,0.03504851457546465
83,16,22667,-80.93231023476001,22,0,1,0,22.47011225102907,0.0461393830482848,408.9238066673279,1.668809823691845,0.03504851457546465
84,16,22740,-68.00480058614403,73,0,1,0,14.731357632803805,0.0461393830482848,408.9238066673279,1.668809823691845,0.03504851457546465
85,16,22777,-84.44843151117533,37,0,1,0,23.853173485486497,0.0461393830482848,408.9238066673279,1.668809823691845,0.03504851457546465
86,16,22782,-100.40652188965113,5,0,0,1,32.63221807847464,0.0461393830482848,408.9238066673279,1.668809823691845,0.03504851457546465
87,16,22816,-84.83911361584735,34,0,1,0,24.123513864360568,0.0461393830482848,408.9238066673279,1.668809823691845,0.03504851457546465
88,16,22927,-46.340683230288974,111,0,1,0,2.9492987487935554,0.0461393830482848,408.9238066673279,1.668809823691845,0.03504851457546465
89,16,22958,-84.02954616112872,31,0,1,0,23.79373021421343,0.0461393830482848,408.9238066673279,1.668809823691845,0.03504851457546465
90,16,22986,-84.16103976972101,28,0,1,0,23.934477158305107,0.0461393830482848,408.9238066673279,1.668809823691845,0.03504851457546465
91,17,23018,-88.55188105227504,32,0,0,1,26.02989765978658,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
92,17,23043,-84.4312792365883,25,0,1,0,24.14459675194322,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
93,17,23055,-99.97371893084299,12,0,0,1,32.24081659907057,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
94,17,23113,-90.37506609216621,58,0,0,1,26.291490179732172,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
95,17,23171,-69.06507573294166,58,0,1,0,15.636495835787976,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
96,17,23201,-83.6745784951771,30,0,1,0,23.641246727555608,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
97,17,23227,-83.16084189337926,26,0,1,0,23.484378566629616,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
98,17,23266,-85.11400278395809,39,0,1,0,24.135959151601746,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
99,17,23311,-84.19743353869288,45,0,1,0,23.527674528969136,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
100,17,23330,-89.7598367499113,19,0,0,1,26.958876205724856,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
101,17,23368,-77.9065932127177,38,0,0,1,20.55725366512532,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
102,17,23383,-95.37009945572846,15,0,1,0,29.86400678663072,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
103,17,23414,-84.31962467626596,31,0,1,0,23.93876947178204,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
104,17,23427,-95.74648361563268,13,0,1,0,30.102199427756332,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
105,17,23458,-92.42186267009981,31,0,0,1,27.989888468698975,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
106,17,23496,-80.60806535461292,38,0,0,1,21.907990435813705,-0.021267879783408716,510.0008010864258,1.6714045777916908,0.008131619630148634
107,18,23527,-83.82856871224075,31,0,1,0,23.69324211574308,-0.003523056337144226,335.4835081100464,1.6661232188344002,0.0008945448462327477
108,18,23559,-82.84168606819904,32,0,1,0,23.17480023336192,-0.003523056337144226,335.4835081100464,1.6661232188344002,0.0008945448462327477
109,18,23585,-83.94185161855596,26,0,0,1,23.874883429217967,-0.003523056337144226,335.4835081100464,1.6661232188344002,0.0008945448462327477
110,18,23640,-73.52726486959543,55,0,1,0,17.942590192189563,-0.003523056337144226,335.4835081100464,1.6661232188344002,0.0008945448462327477
111,18,23655,-95.8067854360318,15,0,1,0,30.082350337955898,-0.003523056337144226,335.4835081100464,1.6661232188344002,0.0008945448462327477
112,18,23705,-73.36557126387623,50,0,1,0,17.986742830478235,-0.003523056337144226,335.4835081100464,1.6661232188344002,0.0008945448462327477
113,18,23744,-84.14632356392235,39,0,1,0,23.652118915610238,-0.003523056337144226,335.4835081100464,1.6661232188344002,0.0008945448462327477
114,18,23785,-85.46812516804195,41,0,0,1,24.263020414790176,-0.003523056337144226,335.4835081100464,1.6661232188344002,0.0008945448462327477
115,18,23851,-64.11871017485518,66,0,1,0,12.963312918196788,-0.003523056337144226,335.4835081100464,1.6661232188344002,0.0008945448462327477
116,18,23909,-75.4765023016577,58,0,1,0,18.842208350091255,-0.003523056337144226,335.4835081100464,1.6661232188344002,0.0008945448462327477
117,18,23973,-74.01096284882318,64,0,1,0,17.959438558060643,-0.003523056337144226,335.4835081100464,1.6661232188344002,0.0008945448462327477
118,19,24025,-72.12574566554963,52,0,1,0,17.316830106219406,-0.01610773609718308,317.80231523513794,1.6585490852594376,0.0042306965860916534
119,19,24049,-90.08496347771914,24,0,0,1,26.99643949848227,-0.01610773609718308,317.80231523513794,1.6585490852594376,0.0042306965860916534
120,19,24105,-86.49792417067795,56,0,1,0,24.40291984496168,-0.01610773609718308,317.80231523513794,1.6585490852594376,0.0042306965860916534
121,19,24137,-84.34991015349104,32,0,1,0,23.92891297573306,-0.01610773609718308,317.80231523513794,1.6585490852594376,0.0042306965860916534
122,19,24188,-73.42625255863668,51,0,1,0,17.992084038941037,-0.01610773609718308,317.80231523513794,1.6585490852594376,0.0042306965860916534
123,19,24215,-81.51512599464726,27,0,1,0,22.636520196586044,-0.01610773609718308,317.80231523513794,1.6585490852594376,0.0042306965860916534
124,19,24238,-89.38513963564442,23,0,0,1,26.671527648591418,-0.01610773609718308,317.80231523513794,1.6585490852594376,0.0042306965860916534
125,19,24262,-83.04304719713457,24,0,1,0,23.47548073221635,-0.01610773609718308,317.80231523513794,1.6585490852594376,0.0042306965860916534
126,19,24343,-66.24380830464045,81,0,1,0,13.650861911942918,-0.01610773609718308,317.80231523513794,1.6585490852594376,0.0042306965860916534
127,19,24408,-68.67843564409392,65,0,1,0,15.268175581669652,-0.01610773609718308,317.80231523513794,1.6585490852594376,0.0042306965860916534
128,19,24469,-77.21534544565438,61,0,0,1,19.636630578427088,-0.01610773609718308,317.80231523513794,1.6585490852594376,0.0042306965860916534
129,20,24511,-80.78514944278922,42,0,1,0,21.896532201361662,-0.01149327406892553,122.12928938865662,1.6205652207136154,0.005174513950805704
130,20,24661,22.484187047363314,150,0,0,0,17.56186374976293,-0.01149327406892553,122.12928938865662,1.6205652207136154,0.005174513950805704
131,20,24694,-83.63582116555072,33,0,1,0,23.54686834239806,-0.01149327406892553,122.12928938865662,1.6205652207136154,0.005174513950805704
132,20,24844,25.74145835537341,150,0,0,0,15.93322858193599,-0.01149327406892553,122.12928938865662,1.6205652207136154,0.005174513950805704
133,20,24994,24.012296070689207,150,0,0,0,16.797809724278054,-0.01149327406892553,122.12928938865662,1.6205652207136154,0.005174513950805704
134,21,25144,21.924710790004227,150,0,0,0,17.841602224937873,-0.009127946483204141,102.89386141300201,1.550404153764248,0.0056945593219097645
135,21,25294,24.813032272443436,150,0,0,0,16.397441871646112,-0.009127946483204141,102.89386141300201,1.550404153764248,0.0056945593219097645
136,21,25301,-98.99222918799136,7,0,0,1,31.875072213935674,-0.009127946483204141,102.89386141300201,1.550404153764248,0.0056945593219097645
137,21,25451,-10.0689761214153,150,0,0,0,33.83844595969518,-0.009127946483204141,102.89386141300201,1.550404153764248,0.0056945593219097645
138,21,25481,-83.02864139217921,30,0,1,0,23.31827782973867,-0.009127946483204141,102.89386141300201,1.550404153764248,0.0056945593219097645
139,22,25513,-72.42199921910796,32,0,1,0,17.964956881729584,-0.010740464611444622,241.35277938842773,1.4308712370693684,0.013777621803455986
140,22,25632,-88.25426725100618,119,0,0,1,23.70609103869347,-0.010740464611444622,241.35277938842773,1.4308712370693684,0.013777621803455986
141,22,25767,-87.10659917654223,135,0,0,1,22.732256721920173,-0.010740464611444622,241.35277938842773,1.4308712370693684,0.013777621803455986
142,22,25864,-68.49246731037053,97,0,0,1,14.375190788834349,-0.010740464611444622,241.35277938842773,1.4308712370693684,0.013777621803455986
143,22,25973,-77.1279372413617,109,0,0,1,18.392925614330395,-0.010740464611444622,241.35277938842773,1.4308712370693684,0.013777621803455986
144,23,26008,-72.75821813271325,35,0,1,0,18.05806606000616,-0.005534777155844495,262.4553153514862,1.3719231002032757,0.006032088225765619
145,23,26158,-8.565473757753239,150,0,0,0,33.08669401252569,-0.005534777155844495,262.4553153514862,1.3719231002032757,0.006032088225765619
146,23,26290,-97.94701302380763,132,0,0,1,28.22746364555288,-0.005534777155844495,262.4553153514862,1.3719231002032757,0.006032088225765619
147,23,26309,-82.50444063730721,19,0,1,0,23.331177452302672,-0.005534777155844495,262.4553153514862,1.3719231002032757,0.006032088225765619
148,23,26349,-72.61254986662584,40,0,1,0,17.860232625193365,-0.005534777155844495,262.4553153514862,1.3719231002032757,0.006032088225765619
149,23,26379,-84.87059457676908,30,0,1,0,24.239254282034075,-0.005534777155844495,262.4553153514862,1.3719231002032757,0.006032088225765619
150,23,26403,-81.71364389732659,24,0,1,0,22.810779082312358,-0.005534777155844495,262.4553153514862,1.3719231002032757,0.006032088225765619
151,23,26436,-72.62582385814184,33,0,1,0,18.04186961946921,-0.005534777155844495,262.4553153514862,1.3719231002032757,0.006032088225765619
152,23,26479,-73.11570515623453,43,0,1,0,18.036809851561852,-0.005534777155844495,262.4553153514862,1.3719231002032757,0.006032088225765619
153,24,26515,-72.6000171301099,36,0,1,0,17.953965557454513,-0.00788983138045296,180.12242913246155,1.3944962322711945,0.012736502307234332
154,24,26538,-82.58358552668042,23,0,1,0,23.27074989698928,-0.00788983138045296,180.12242913246155,1.3944962322711945,0.012736502307234332
155,24,26688,-12.118674638735092,150,0,0,0,34.863295011248,-0.00788983138045296,180.12242913246155,1.3944962322711945,0.012736502307234332
156,24,26838,-13.565017675969791,150,0,0,0,35.58646597163396,-0.00788983138045296,180.12242913246155,1.3944962322711945,0.012736502307234332
157,24,26958,-110.82455027446886,120,0,1,0,34.966232130883974,-0.00788983138045296,180.12242913246155,1.3944962322711945,0.012736502307234332
158,24,26986,-76.64435739831221,28,0,1,0,20.176136391036557,-0.00788983138045296,180.12242913246155,1.3944962322711945,0.012736502307234332
159,25,27020,-72.4565261233259,34,0,1,0,17.932220334201116,-0.007362976219155826,148.5971405506134,1.4346378147602081,0.00975677985479706
160,25,27055,-72.63144850963083,35,0,1,0,17.99468124846495,-0.007362976219155826,148.5971405506134,1.4346378147602081,0.00975677985479706
161,25,27205,-4.997722093837572,150,0,0,0,31.302818040568336,-0.007362976219155826,148.5971405506134,1.4346378147602081,0.00975677985479706
162,25,27355,-9.201724045776011,150,0,0,0,33.404819016537566,-0.007362976219155826,148.5971405506134,1.4346378147602081,0.00975677985479706
163,25,27400,-62.96504111192516,45,0,1,0,12.911477549612119,-0.007362976219155826,148.5971405506134,1.4346378147602081,0.00975677985479706
164,25,27437,-72.41045401918544,37,0,1,0,17.83418470147317,-0.007362976219155826,148.5971405506134,1.4346378147602081,0.00975677985479706
165,26,27587,5.514997522163305,150,0,0,0,26.046458372567425,-0.0014961121487431228,166.98247933387756,1.5058172196149826,0.01385074346762849
166,26,27684,-76.81169443737112,97,0,0,1,18.534804212335118,-0.0014961121487431228,166.98247933387756,1.5058172196149826,0.01385074346762849
167,26,27712,-72.54727488667147,28,0,1,0,18.127595135216186,-0.0014961121487431228,166.98247933387756,1.5058172196149826,0.01385074346762849
168,26,27849,-94.53840582861075,137,0,0,1,26.398160187749983,-0.0014961121487431228,166.98247933387756,1.5058172196149826,0.01385074346762849
169,26,27999,9.876952668362545,150,0,0,0,23.865480799467804,-0.0014961121487431228,166.98247933387756,1.5058172196149826,0.01385074346762849
170,27,28027,-71.63316891360103,28,0,1,0,17.670541450450052,-0.0018673418962862343,98.68706607818604,1.4547291919589043,0.015792006510309875
171,27,28147,-82.93897572997689,120,0,0,1,21.023445556868893,-0.0018673418962862343,98.68706607818604,1.4547291919589043,0.015792006510309875
172,27,28297,-4.050970520600903,150,0,0,0,30.829442253949992,-0.0018673418962862343,98.68706607818604,1.4547291919589043,0.015792006510309875
173,27,28447,-9.75111549341927,150,0,0,0,33.67951488035871,-0.0018673418962862343,98.68706607818604,1.4547291919589043,0.015792006510309875
174,28,28597,0.21307253463568743,150,0,0,0,28.697420726331668,-0.004232496285112575,37.2229425907135,1.5206550136208534,0.009303244180046022
175,28,28747,-6.9619519625848625,150,0,0,0,32.28493311494151,-0.004232496285112575,37.2229425907135,1.5206550136208534,0.009303244180046022
176,28,28897,18.333452516321355,150,0,0,0,19.63723087548836,-0.004232496285112575,37.2229425907135,1.5206550136208534,0.009303244180046022
177,29,29005,-74.3158619035874,108,0,0,1,17.01188864367415,0.005315211805282161,318.0905179977417,1.4633305072784424,0.013535890000639483
178,29,29036,-72.52407838798746,31,0,1,0,18.04099632764279,0.005315211805282161,318.0905179977417,1.4633305072784424,0.013535890000639483
179,29,29175,-93.76425008120916,139,0,0,1,25.96108217335402,0.005315211805282161,318.0905179977417,1.4633305072784424,0.013535890000639483
180,29,29210,-71.05334048629622,35,0,1,0,17.205627236797646,0.005315211805282161,318.0905179977417,1.4633305072784424,0.013535890000639483
181,29,29244,-72.39283699454299,34,0,1,0,17.900375630920557,0.005315211805282161,318.0905179977417,1.4633305072784424,0.013535890000639483
182,29,29267,-77.55156618617026,23,0,1,0,20.7547402267342,0.005315211805282161,318.0905179977417,1.4633305072784424,0.013535890000639483
183,29,29303,-72.46771228185591,36,0,1,0,17.88781341437255,0.005315211805282161,318.0905179977417,1.4633305072784424,0.013535890000639483
184,29,29453,-1.4995935089702017,150,0,0,0,29.553753888134167,0.005315211805282161,318.0905179977417,1.4633305072784424,0.013535890000639483
185,29,29480,-81.96258886507226,27,0,1,0,22.860251426185666,0.005315211805282161,318.0905179977417,1.4633305072784424,0.013535890000639483
186,30,29513,-82.82680797386625,33,0,1,0,23.14236167881358,0.014165978296659887,345.3384208679199,1.5414076261222363,0.02967615021043457
187,30,29564,-66.38568901808988,51,0,1,0,14.471801642694002,0.014165978296659887,345.3384208679199,1.5414076261222363,0.02967615021043457
188,30,29605,-72.87854110750683,41,0,1,0,17.968227687402475,0.014165978296659887,345.3384208679199,1.5414076261222363,0.02967615021043457
189,30,29631,-83.16138929651056,26,0,1,0,23.484651641904822,0.014165978296659887,345.3384208679199,1.5414076261222363,0.02967615021043457
190,30,29685,-81.2696691198378,54,0,0,1,21.83879155356843,0.014165978296659887,345.3384208679199,1.5414076261222363,0.02967615021043457
191,30,29701,-91.51801377880098,16,0,0,1,27.91296388305003,0.014165978296659887,345.3384208679199,1.5414076261222363,0.02967615021043457
192,30,29757,-73.33243941744756,56,0,0,1,17.82017740060422,0.014165978296659887,345.3384208679199,1.5414076261222363,0.02967615021043457
193,30,29827,-62.76788659961519,70,0,0,1,12.187900433456655,0.014165978296659887,345.3384208679199,1.5414076261222363,0.02967615021043457
194,30,29859,-71.63058278550764,32,0,1,0,17.569248526402887,0.014165978296659887,345.3384208679199,1.5414076261222363,0.02967615021043457
195,30,29903,-74.79338659427198,44,0,0,1,18.850650290785524,0.014165978296659887,345.3384208679199,1.5414076261222363,0.02967615021043457
196,30,29948,-71.61494543263937,45,0,0,1,17.23642970996922,0.014165978296659887,345.3384208679199,1.5414076261222363,0.02967615021043457
197,30,29974,-85.06992901604669,26,0,1,0,24.438921641672408,0.014165978296659887,345.3384208679199,1.5414076261222363,0.02967615021043457
198,31,30013,-67.8191109209859,39,0,1,0,15.488512594142014,-0.010172784677706659,381.6183924674988,1.483969073742628,0.015962613717420027
199,31,30067,-73.81424129612714,54,0,1,0,18.1110785470511,-0.010172784677706659,381.6183924674988,1.483969073742628,0.015962613717420027
200,31,30217,-4.962523257875249,150,0,0,0,31.285218761686995,-0.010172784677706659,381.6183924674988,1.483969073742628,0.015962613717420027
201,31,30245,-85.11413102042263,28,0,0,1,24.411022643860377,-0.010172784677706659,381.6183924674988,1.483969073742628,0.015962613717420027
202,31,30375,-86.63263022026229,130,0,0,1,22.620272383575703,-0.010172784677706659,381.6183924674988,1.483969073742628,0.015962613717420027
203,31,30392,-89.84276265185089,17,0,0,1,27.05033890308585,-0.010172784677706659,381.6183924674988,1.483969073742628,0.015962613717420027
204,31,30444,-175.58843307815496,52,0,1,1,19.04817367272654,-0.010172784677706659,381.6183924674988,1.483969073742628,0.015962613717420027
