policy_mode,episode,reward,steps,success,collision,out_of_altitude,timeout,final_distance,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_name,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
stochastic,31,151.97194052603112,67,1,0,0,0,1.9300093420614242,119.1583480834961,-17.72412872314453,-3.20638108253479,39.4748641113432,0.11785888671875,0,forward,0.6119402985074627,41,10,7,1,3,5
stochastic,32,-53.22073689068214,75,0,1,0,0,2.6923641105319795,115.32415008544922,-17.909963607788086,-2.732656240463257,37.9526265513459,0.1177978515625,0,forward,0.48,36,12,7,4,7,9
stochastic,33,141.5123514565353,73,1,0,0,0,1.71577934973643,117.53935241699219,-17.42267417907715,-3.5397908687591553,39.11690640401719,0.1201171875,0,forward,0.5342465753424658,39,11,7,3,4,9
stochastic,34,-51.47804417317021,58,0,1,0,0,3.1271091676581073,114.87875366210938,-18.232074737548828,-3.926246404647827,34.3628879648486,0.1177978515625,0,forward,0.6379310344827587,37,11,7,0,0,3
stochastic,35,-42.42598128169465,150,0,0,0,1,13.017573563661891,130.07276916503906,-21.160917282104492,-6.637394905090332,65.943250859687,0.11810302734375,0,forward,0.37333333333333335,56,26,22,15,16,15
stochastic,36,-54.922880710845604,150,0,0,0,1,29.53214451670744,122.01458740234375,-48.25328826904297,-3.7040340900421143,76.51258280081132,0.117431640625,1,left,0.35333333333333333,50,53,12,10,13,12
stochastic,37,-83.1482773628099,150,0,0,0,1,27.765057191445692,140.83668518066406,-34.46574401855469,-3.204080820083618,82.91516593162112,0.1175537109375,0,forward,0.44,66,36,12,8,10,18
stochastic,38,153.44055342184492,58,1,0,0,0,1.9864050046834665,117.90719604492188,-17.330101013183594,-4.009788513183594,36.40691007235253,0.1177978515625,0,forward,0.6896551724137931,40,8,6,1,0,3
stochastic,39,-24.742918568180468,150,0,0,0,1,11.106558131072303,127.89816284179688,-21.61989402770996,-6.715550899505615,67.82185624164919,0.11737060546875,0,forward,0.3466666666666667,52,29,22,17,17,13
stochastic,40,151.56040188433064,63,1,0,0,0,1.624552432051912,117.1212158203125,-17.556108474731445,-3.228158473968506,36.69015874948078,0.1180419921875,0,forward,0.6190476190476191,39,7,4,5,7,1
stochastic,41,149.45979680900888,71,1,0,0,0,1.99568560146441,117.46600341796875,-17.129140853881836,-2.4802167415618896,38.0266670539483,0.11846923828125,0,forward,0.5633802816901409,40,11,10,1,6,3
stochastic,42,-77.0423543110808,26,0,1,0,0,17.95753525488008,100.91261291503906,-12.84664535522461,-3.700018882751465,16.562367293027087,0.12451171875,0,forward,0.7692307692307693,20,0,4,2,0,0
stochastic,43,-32.38239092086565,150,0,0,0,1,9.993660803143376,126.73394012451172,-22.603656768798828,-5.554877281188965,70.75430095747718,0.11737060546875,0,forward,0.3333333333333333,50,31,23,13,15,18
stochastic,44,155.7518328434573,59,1,0,0,0,1.616481367981878,116.8227310180664,-17.742406845092773,-3.271676540374756,35.58024452713542,0.1173095703125,0,forward,0.6610169491525424,39,8,5,2,3,2
stochastic,45,151.3182814681268,67,1,0,0,0,1.9431969354266632,118.46283721923828,-17.316932678222656,-3.5624401569366455,37.78518115515662,0.1173095703125,0,forward,0.5970149253731343,40,10,6,2,3,6
stochastic,46,147.63915519093266,70,1,0,0,0,1.6354615380437374,117.5085220336914,-17.587665557861328,-3.7222228050231934,37.984430598113214,0.11700439453125,0,forward,0.5714285714285714,40,10,7,3,4,6
stochastic,47,153.86134140343415,65,1,0,0,0,1.8658617117381624,118.11931610107422,-17.313962936401367,-2.3747689723968506,37.05684153148202,0.11761474609375,0,forward,0.6153846153846154,40,9,6,0,3,7
stochastic,48,141.88158571404423,85,1,0,0,0,1.9590234075685753,119.20046997070312,-19.74588966369629,-4.115568161010742,44.199086342323675,0.11724853515625,0,forward,0.4823529411764706,41,13,8,7,8,8
stochastic,49,149.64134631947798,65,1,0,0,0,1.6171991804246708,118.36060333251953,-17.59000015258789,-3.405773878097534,38.32598969133045,0.11749267578125,0,forward,0.6153846153846154,40,11,7,2,3,2
stochastic,50,142.34420964775168,77,1,0,0,0,1.7718769297924055,117.8709487915039,-17.444368362426758,-2.2257869243621826,39.394190348064875,0.11761474609375,0,forward,0.5064935064935064,39,12,8,2,7,9
