episode,global_step,reward,steps,success,collision,out_of_altitude,final_distance,epsilon,mean_loss,timeout,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_fraction
284,19938,-80.95274318240345,53,0,1,0,17.88912154514825,0.621178,1.527813049419871,0,99.93834686279297,-17.54849624633789,-3.5875244140625,21.438431899094706,0.7548828125,0,0.33962264150943394
285,20008,-86.06255162309249,70,0,1,0,17.205248184635494,0.619848,1.7442059361508915,0,101.24684143066406,-14.214346885681152,-2.7766523361206055,27.060346371002794,0.88818359375,0,0.3
286,20067,-85.8811609595187,59,0,1,0,17.401397532561848,0.618727,1.3283669728848895,0,101.55989837646484,-12.7680082321167,-1.898408055305481,24.515877179192657,0.411376953125,0,0.3389830508474576
287,20149,-96.85364554909404,82,0,1,0,12.916001931321068,0.6171690000000001,1.467579079473891,0,105.44544219970703,-15.155214309692383,-3.4778013229370117,32.77416081544218,0.146728515625,0,0.3048780487804878
288,20231,-73.7436532198075,82,0,1,0,12.871264877013797,0.615611,1.425800191919978,0,104.88752746582031,-19.221492767333984,-3.0261168479919434,33.77062063621117,0.76318359375,0,0.2926829268292683
289,20269,-103.00148294641588,38,0,0,1,19.966815359146533,0.614889,0.8541826115627038,0,98.83226013183594,-13.012001991271973,-0.9413202404975891,17.772862115328635,2.1171875,0,0.4473684210526316
290,20411,127.48168632582136,142,1,0,0,1.7964865964469425,0.6121909999999999,1.8741241399670991,0,117.2877197265625,-17.3349552154541,-3.3353335857391357,57.200190611625175,2.0234375,0,0.28169014084507044
291,20445,-84.42907352984224,34,0,1,0,22.174541903663275,0.611545,1.294584485976135,0,95.9930191040039,-14.956746101379395,-4.208144187927246,14.444014071190187,1.037109375,0,0.38235294117647056
292,20595,-14.926598603646664,150,0,0,0,2.768189128953817,0.608695,1.8652865245938302,1,120.0157699584961,-20.620943069458008,-3.194736957550049,57.694032830300095,0.428955078125,0,0.2866666666666667
293,20642,-88.41794874040876,47,0,1,0,23.312813918515086,0.607802,1.71457776110223,0,94.65372467041016,-15.939332962036133,-3.3605780601501465,15.94952430352557,0.9990234375,0,0.2553191489361702
294,20677,-86.24932596850985,35,0,1,0,23.162838923932355,0.607137,1.5263404914311,0,95.03176879882812,-14.710359573364258,-4.196894645690918,14.268171457179745,0.36865234375,0,0.37142857142857144
295,20758,-63.69313575429609,81,0,1,0,8.354128543432083,0.6055980000000001,1.4168190945077825,0,109.71463012695312,-21.0372257232666,-4.055898189544678,36.03343009958389,0.55859375,0,0.37037037037037035
296,20794,-87.18217770796795,36,0,1,0,23.405897665609878,0.604914,1.5034040982524555,0,94.5841064453125,-15.948888778686523,-4.1637091636657715,15.701738232490177,0.1676025390625,0,0.3333333333333333
297,20853,-84.91197866504173,59,0,1,0,18.2024678949776,0.603793,1.4001363409777818,0,100.03263092041016,-15.139616966247559,-4.433896541595459,23.970254394474683,0.10552978515625,0,0.3050847457627119
298,20903,-75.61070192124264,50,0,1,0,17.87112935504331,0.602843,1.677551747560501,0,100.74683380126953,-13.569132804870605,-2.5525546073913574,20.788695328520358,0.1002197265625,0,0.4
299,20948,-73.49499721268313,45,0,1,0,15.71892541108384,0.601988,1.6382978985706964,0,102.39929962158203,-15.889517784118652,-4.169872283935547,20.80186734285341,0.39306640625,0,0.4666666666666667
300,20993,-101.3253081584654,45,0,0,1,23.96269745093103,0.601133,1.4951528218057422,0,95.16693115234375,-11.320799827575684,-0.8735440969467163,18.074391927499455,1.998046875,0,0.26666666666666666
301,21015,-84.26269041638817,22,0,1,0,23.25224060502102,0.600715,2.0448134263808075,0,94.7328872680664,-15.791481018066406,-3.2984023094177246,10.615253205998103,0.78076171875,0,0.5909090909090909
302,21058,-81.71364137530925,43,0,1,0,19.868144554113442,0.599898,1.4950521830902543,0,98.15313720703125,-16.03141212463379,-4.207242012023926,19.0330157555265,0.455078125,0,0.37209302325581395
303,21122,-79.195267709499,64,0,1,0,16.799392849290133,0.598682,2.063190147280693,0,101.00102996826172,-17.911867141723633,-2.5189623832702637,26.226453289877025,0.63232421875,0,0.296875
304,21214,-71.96662448279122,92,0,1,0,11.904714846652094,0.5969340000000001,1.4556875287190727,0,105.93578338623047,-18.215303421020508,-4.155184268951416,33.604365361903675,0.427734375,0,0.2717391304347826
305,21292,-78.40084038230921,78,0,0,1,14.170324124320334,0.5954520000000001,1.7905630148374116,0,104.80757904052734,-13.65224552154541,-0.9571590423583984,31.34006746116121,0.7587890625,0,0.3076923076923077
306,21429,-83.55023545842616,137,0,1,0,2.5887393414847994,0.592849,1.8372332676701302,0,115.44571685791016,-17.896448135375977,-2.7346231937408447,55.932720685561236,0.5517578125,0,0.26277372262773724
307,21472,-93.9116279611913,43,0,1,0,23.667872778059255,0.592032,1.87537913405618,0,94.18922424316406,-16.851558685302734,-3.2096426486968994,16.30205584506064,0.12408447265625,0,0.2558139534883721
308,21506,-88.49881987738075,34,0,1,0,23.385358172650726,0.591386,1.19170079248793,0,94.67778778076172,-15.466438293457031,-4.1958441734313965,13.446620789468254,0.321044921875,0,0.38235294117647056
309,21566,-99.5591484331316,60,0,0,1,19.917576779488414,0.590246,1.166755515585343,0,98.40178680419922,-14.951855659484863,-0.6641749143600464,26.397977712172732,1.5849609375,0,0.26666666666666666
310,21652,-70.47035841301002,86,0,1,0,11.679063584340454,0.588612,1.913182449895282,0,106.5272445678711,-15.853950500488281,-3.44756817817688,35.788754983532236,0.58056640625,0,0.3023255813953488
311,21766,-76.20120431063435,114,0,1,0,9.82155176051624,0.586446,1.5012331113480686,0,108.03271484375,-20.408618927001953,-2.890976667404175,44.50981457383376,0.78564453125,0,0.24561403508771928
312,21840,-87.25479464237641,74,0,1,0,17.99533371695083,0.58504,1.7542189635537766,0,100.58349609375,-13.81627082824707,-4.307104110717773,27.425212816953017,0.11187744140625,0,0.25675675675675674
313,21924,-87.64244129785227,84,0,1,0,17.08869193747044,0.5834440000000001,2.0335596782110987,0,101.37763214111328,-14.313653945922852,-4.2128520011901855,31.629922856293266,0.256591796875,0,0.23809523809523808
314,21953,-83.41408152531056,29,0,1,0,22.659714697709305,0.582893,2.312295377254486,0,95.32318115234375,-15.88525104522705,-3.562751054763794,13.107292570108134,1.4482421875,0,0.4482758620689655
315,22040,-83.58110336365189,87,0,1,0,16.246361595455006,0.58124,1.327550406599867,0,102.09064483642578,-14.90261459350586,-4.211204528808594,31.95743545778158,0.275390625,0,0.2413793103448276
316,22096,-83.62425212212582,56,0,1,0,15.966186519363683,0.580176,1.4541725936744894,0,102.32451629638672,-15.406693458557129,-4.905536651611328,24.648817232843765,0.258544921875,0,0.39285714285714285
317,22155,-97.81628965937331,59,0,1,0,18.865026942068795,0.5790550000000001,1.620318395101418,0,99.17163848876953,-16.216711044311523,-4.604254245758057,23.762720538247116,0.580078125,0,0.288135593220339
318,22231,-82.17998642611113,76,0,1,0,13.975418488279098,0.577611,1.89231061072726,0,104.26097869873047,-15.614653587341309,-4.224215507507324,32.27672912539375,0.39453125,0,0.3026315789473684
319,22267,-92.93862613559605,36,0,1,0,23.484810265662762,0.576927,1.1809210769004292,0,94.46138000488281,-16.106414794921875,-2.4320545196533203,14.657899465376547,0.39111328125,0,0.3333333333333333
320,22417,-10.041279840202574,150,0,0,0,8.128232671565561,0.574077,1.5009889961282412,1,109.75228118896484,-20.4133243560791,-2.6682190895080566,54.93693929748951,0.2178955078125,4,0.21333333333333335
321,22493,-87.19806513567849,76,0,1,0,14.003185353734779,0.5726330000000001,1.2930383803813081,0,103.89704132080078,-18.455812454223633,-1.0805824995040894,28.739981444494962,0.2171630859375,0,0.3026315789473684
322,22555,-76.71387619714464,62,0,1,0,16.393741534015422,0.571455,1.090026045758878,0,101.78870391845703,-15.523475646972656,-4.214346408843994,25.915206188873768,0.277587890625,0,0.3387096774193548
323,22705,-9.039863704867432,150,0,0,0,10.040058492394166,0.568605,1.6163564397891363,1,108.14530181884766,-16.248943328857422,-3.8251757621765137,55.37381826804602,0.2529296875,4,0.20666666666666667
324,22769,-68.237120407084,64,0,1,0,12.762980176540273,0.567389,1.9252377024386078,0,104.99845123291016,-19.21127700805664,-3.2734951972961426,29.099731293402137,1.1279296875,0,0.390625
325,22827,-71.52227110500024,58,0,1,0,12.992138854124535,0.566287,1.7742464285472344,0,104.76942443847656,-19.278079986572266,-2.7085344791412354,26.92564229423328,0.489013671875,0,0.41379310344827586
326,22964,-84.28245091452185,137,0,1,0,11.283063070924035,0.5636840000000001,1.954221824224848,0,106.53585052490234,-18.70800018310547,-4.145641803741455,47.45288416543637,0.330078125,1,0.2116788321167883
327,23034,-94.678927958345,70,0,1,0,14.059622419032062,0.562354,1.4438522711396218,0,103.73258972167969,-18.874347686767578,-2.0450432300567627,30.00156346440763,1.0087890625,0,0.32857142857142857
328,23111,-65.02266528377477,77,0,1,0,9.635748786458151,0.560891,1.80253648196722,0,108.20955657958984,-18.601726531982422,-4.237162113189697,34.349583172973254,0.4287109375,0,0.36363636363636365
329,23162,-95.84216766553588,51,0,1,0,22.264464944745722,0.559922,1.8729278196891148,0,95.8775863647461,-15.255484580993652,-4.662599563598633,19.7473974192776,0.68310546875,0,0.2549019607843137
330,23211,-81.65355486674635,49,0,1,0,17.62292568772903,0.558991,1.563220069420581,0,100.81551361083984,-14.252707481384277,-3.8440287113189697,22.681716180342892,0.669921875,0,0.40816326530612246
331,23280,-81.50854893568321,69,0,1,0,13.055161640165434,0.55768,1.6295232588182325,0,104.91326141357422,-17.554792404174805,-1.1797648668289185,30.017849389806166,0.60986328125,0,0.34782608695652173
332,23305,-90.5093387682309,25,0,1,0,23.22985526607026,0.557205,0.9784344875812531,0,94.75164031982422,-15.89892292022705,-2.25856351852417,11.567243120865294,1.1650390625,0,0.48
333,23335,-85.74449881509767,30,0,1,0,22.743911665814526,0.556635,2.321967559059461,0,95.40026092529297,-15.007475852966309,-4.112958908081055,13.420785146492898,0.5322265625,0,0.43333333333333335
334,23391,-83.78731638552739,56,0,1,0,17.780639476545897,0.555571,1.9004016199282237,0,100.74394989013672,-13.912365913391113,-3.7077481746673584,23.385095254875726,0.355712890625,0,0.35714285714285715
335,23472,-62.007611025391924,81,0,1,0,7.081261485484988,0.5540320000000001,1.5050095982021756,0,111.186767578125,-21.562435150146484,-3.76473331451416,36.05115047965214,0.60888671875,0,0.3950617283950617
336,23533,-82.09589413555715,61,0,1,0,17.757517987409766,0.552873,1.915587627741157,0,100.06671905517578,-17.586320877075195,-3.5683395862579346,25.03768038929221,1.279296875,0,0.29508196721311475
337,23639,-59.35900709759627,106,0,1,0,3.052135154146173,0.550859,1.8457376222424913,0,114.9377670288086,-18.060840606689453,-3.6541028022766113,41.30521674888036,0.38037109375,0,0.3490566037735849
338,23686,-86.0049296225616,47,0,1,0,17.786204788265437,0.5499660000000001,1.9421125301655302,0,100.7479248046875,-13.852852821350098,-3.462839126586914,22.198194785547248,0.309326171875,0,0.40425531914893614
339,23709,-86.88666010965848,23,0,1,0,23.91939912588183,0.549529,2.1461992121261098,0,94.1945571899414,-15.104647636413574,-4.253885746002197,10.384943353108381,0.166748046875,0,0.5217391304347826
340,23756,-76.28194872426295,47,0,1,0,16.595279864995575,0.548636,2.507907306894343,0,101.43708038330078,-16.282066345214844,-4.235476493835449,20.376225681537985,0.292724609375,0,0.425531914893617
341,23780,-81.50858250480192,24,0,1,0,22.3958182245581,0.54818,1.9521649206678073,0,95.58727264404297,-15.878397941589355,-3.029592514038086,12.84655831950178,1.517578125,0,0.5833333333333334
342,23800,-83.08757644692265,20,0,1,0,22.975495416797287,0.5478000000000001,1.2343235917389392,0,95.00126647949219,-15.887950897216797,-3.4448225498199463,11.09347489945658,1.279296875,0,0.6
343,23850,-78.52875486532922,50,0,1,0,17.286298237722548,0.5468500000000001,1.9851138761639595,0,101.18197631835938,-14.154054641723633,-3.5513429641723633,21.518475076372546,0.8212890625,0,0.4
344,23890,-73.32689662677844,40,0,1,0,16.76403904822694,0.54609,1.349967398121953,0,101.53392791748047,-14.963408470153809,-4.143532752990723,18.96459373633139,0.471435546875,0,0.5
345,23959,-77.36541709471959,69,0,1,0,14.11781892895016,0.544779,1.635821751062421,0,103.99799346923828,-16.11191177368164,-4.221256732940674,30.993381426481907,0.326171875,0,0.3333333333333333
346,24020,-76.91446463057079,61,0,1,0,11.237933522309621,0.54362,1.4673991713856087,0,106.57068634033203,-19.886619567871094,-2.350522756576538,27.68544042907495,1.2294921875,0,0.4262295081967213
347,24090,-72.14437685632942,70,0,1,0,12.1644662688517,0.5422899999999999,1.9507289750235421,0,105.64564514160156,-18.953031539916992,-4.14323616027832,30.4364738042788,0.43359375,0,0.35714285714285715
348,24133,-76.05722792408369,43,0,1,0,17.567404523679183,0.5414730000000001,1.713110597327698,0,100.7373275756836,-14.831474304199219,-4.151247501373291,19.192936500811403,0.186767578125,0,0.4418604651162791
349,24172,-74.99258358653984,39,0,1,0,17.986785739701265,0.540732,2.1088289324289713,0,100.73079681396484,-13.248888969421387,-2.5534486770629883,19.84882995847043,0.1796875,0,0.5128205128205128
350,24248,-62.23066736616518,76,0,1,0,8.639073494952436,0.539288,1.9554607568210678,0,109.36760711669922,-20.907028198242188,-3.859037160873413,33.15905598975699,0.91845703125,0,0.3815789473684211
351,24288,-78.67858000451125,40,0,1,0,17.906821390163262,0.538528,1.8857197169214488,0,100.73572540283203,-13.47187614440918,-2.8632125854492188,19.721769828097084,0.11541748046875,0,0.475
352,24329,-77.08705217192302,41,0,1,0,17.927419014679316,0.537749,1.7084101136864684,0,100.3019027709961,-15.029293060302734,-3.8421192169189453,18.867928832849493,0.12359619140625,0,0.4634146341463415
353,24376,-77.99353470758783,47,0,1,0,14.047777816527399,0.536856,1.5995367410335135,0,103.71437072753906,-18.83815574645996,-2.6334567070007324,23.62255201008172,1.5419921875,0,0.5106382978723404
354,24411,-92.97742312962819,35,0,1,0,23.479813327558272,0.5361910000000001,1.7204576901027135,0,94.47779846191406,-16.07865333557129,-2.1734728813171387,15.495172570012581,0.37646484375,0,0.34285714285714286
355,24473,-73.50149615187863,62,0,1,0,12.793795536944737,0.535013,1.6019258751503882,0,105.26959991455078,-16.521636962890625,-4.210136413574219,26.30485947470098,0.302734375,0,0.4032258064516129
356,24524,-75.50714241066336,51,0,1,0,15.729091276810744,0.534044,1.4810701924211838,0,102.44288635253906,-15.631630897521973,-4.1585693359375,22.69183516723138,0.42333984375,0,0.4117647058823529
357,24590,-80.25010924879695,66,0,1,0,12.598246151022426,0.53279,1.942160762282032,0,105.615966796875,-15.789299011230469,-3.873168706893921,27.42633061463309,0.6025390625,0,0.3939393939393939
358,24666,-66.64074817353136,76,0,1,0,9.386319021619212,0.5313460000000001,1.7058593583734412,0,108.51522064208984,-20.55402946472168,-3.597006320953369,34.017270823455476,0.6103515625,0,0.3815789473684211
359,24717,-97.97904525804074,51,0,1,0,17.848200192183402,0.5303770000000001,1.5459067561462814,0,100.71422576904297,-13.847593307495117,-1.8844432830810547,20.871941418570106,0.273681640625,0,0.39215686274509803
360,24751,-76.28531462161374,34,0,1,0,18.186011865659772,0.529731,1.5511401668190956,0,99.64337158203125,-17.43145179748535,-2.5703318119049072,17.207936713095872,1.53515625,0,0.5294117647058824
361,24901,-9.62659729028725,150,0,0,0,9.102138129521107,0.5268809999999999,1.6832317984600862,1,116.6398696899414,-28.008527755737305,-4.030059814453125,57.26858565642015,0.54736328125,0,0.26666666666666666
362,24943,-76.07232761009992,42,0,1,0,17.61121151773192,0.5260830000000001,1.9557057988075983,0,100.88653564453125,-14.047195434570312,-2.197927236557007,18.728196483337285,0.34130859375,0,0.47619047619047616
363,25013,-80.99147777211095,70,0,1,0,13.154444781083045,0.524753,1.6504543747220721,0,104.6130599975586,-19.234825134277344,-3.49875807762146,30.64106383936176,1.4296875,0,0.34285714285714286
364,25077,-82.1402123953214,64,0,1,0,17.958227339532563,0.523537,2.0878900475800037,0,100.35994720458984,-14.745388984680176,-4.218606948852539,25.04499903058789,0.204833984375,0,0.296875
365,25099,-84.26812805061577,22,0,1,0,22.91636551391838,0.5231190000000001,2.029770538888194,0,95.31233978271484,-14.583134651184082,-4.264847755432129,11.277553394941444,0.89013671875,0,0.5909090909090909
366,25199,-71.9204857836933,100,0,1,0,5.244551231901762,0.5212190000000001,1.9826319916546344,0,112.72197723388672,-18.146827697753906,-4.167726993560791,42.54657175589231,0.4208984375,0,0.35
367,25271,-91.80223518911461,72,0,1,0,13.01769037882323,0.5198510000000001,1.9077305564035971,0,104.85295104980469,-19.279727935791016,-1.2958134412765503,28.250933562969667,1.173828125,0,0.3333333333333333
368,25338,-64.9911765381803,67,0,1,0,9.898050861488027,0.518578,1.9234151755695912,0,107.94670104980469,-19.546802520751953,-4.214602470397949,30.160491696242886,0.469482421875,0,0.417910447761194
369,25359,-83.26462147809148,21,0,1,0,23.383054839339323,0.5181790000000001,2.1668791401953924,0,94.5904769897461,-15.864533424377441,-3.260270833969116,10.836006121780137,0.6240234375,0,0.5714285714285714
370,25416,-77.73618103720733,57,0,1,0,15.107053528674497,0.517096,1.6711377258363522,0,102.67628479003906,-18.520496368408203,-2.2555315494537354,23.88130536671904,1.181640625,0,0.3684210526315789
371,25471,-69.7682723028331,55,0,1,0,13.567355773891832,0.516051,1.77620869576931,0,104.19287109375,-19.08804702758789,-3.299424886703491,24.772567476295755,1.212890625,0,0.41818181818181815
372,25537,-77.01759866172601,66,0,1,0,16.214173606664847,0.5147970000000001,1.6445067775520412,0,101.5794448852539,-18.142366409301758,-2.3658244609832764,24.574219819122643,0.66455078125,0,0.30303030303030304
373,25636,-87.61170443156628,99,0,1,0,8.731763693695868,0.5129160000000001,2.223011748808803,0,109.11112976074219,-18.609336853027344,-4.153072834014893,39.60716173045066,0.5634765625,0,0.30303030303030304
374,25706,-62.821392892505685,70,0,1,0,9.174364883933523,0.511586,1.5865841659052031,0,108.66453552246094,-19.528745651245117,-4.125466346740723,31.721989337463768,0.379638671875,0,0.4142857142857143
375,25814,-59.56616718371722,108,0,1,0,4.625000300906537,0.509534,1.4887216957630935,0,113.45101928710938,-20.19928550720215,-4.226187229156494,44.02097177873466,0.305908203125,0,0.32407407407407407
376,25887,-71.08454882215077,73,0,1,0,12.319884781683928,0.5081470000000001,1.7878139002682412,0,105.53984069824219,-17.92205047607422,-4.143932342529297,30.900895420401575,0.8798828125,0,0.3561643835616438
377,25972,-67.49868660792998,85,0,1,0,10.27212746860468,0.506532,2.04063040228451,0,108.06847381591797,-15.847391128540039,-4.229448318481445,33.85225355872644,0.10174560546875,0,0.32941176470588235
378,26058,-69.8316915696839,86,0,1,0,7.41976919120276,0.5048980000000001,1.7561215384061946,0,110.52982330322266,-20.22995376586914,-4.1853437423706055,34.96548857760493,0.363525390625,0,0.3488372093023256
379,26092,-73.86680020451944,34,0,1,0,17.822071396206205,0.504252,2.3444479151683697,0,100.74917602539062,-13.705382347106934,-2.998971700668335,17.301618073231584,0.20751953125,0,0.5882352941176471
380,26189,146.89985995876702,97,1,0,0,1.9392534752317414,0.502409,1.9050781239861065,0,117.3121337890625,-17.23880958557129,-3.575274705886841,44.09577273665646,1.8271484375,0,0.41237113402061853
381,26268,-58.75239279846094,79,0,1,0,7.14636512577642,0.5009079999999999,1.5909079547169842,0,111.0845947265625,-21.53872299194336,-3.537818670272827,36.399394467793066,1.06640625,0,0.4050632911392405
382,26297,-100.38495203049753,29,0,1,0,23.41746059407221,0.500357,1.6217080005284013,0,94.56539154052734,-15.971237182617188,-1.9079267978668213,12.367598543660572,0.40625,0,0.41379310344827586
383,26321,-99.84130240707651,24,0,0,1,24.314649476347032,0.49990100000000004,2.214408385877808,0,93.96651458740234,-14.581456184387207,-0.6681731343269348,11.262576207443733,1.689453125,0,0.4583333333333333
384,26372,-74.50147561799128,51,0,1,0,14.8477567620419,0.49893200000000004,1.7252064131054223,0,103.99139404296875,-13.62452507019043,-4.31494665145874,23.088677791004766,0.11993408203125,0,0.45098039215686275
385,26497,142.59334280114186,125,1,0,0,1.8528524448358195,0.496557,1.7773154035806655,0,116.9172592163086,-20.677453994750977,-2.850377321243286,49.29502885570891,0.60107421875,0,0.304
386,26517,-84.45580057701596,20,0,1,0,23.49417514706311,0.496177,1.8916114658117293,0,94.44251251220703,-16.129222869873047,-2.891897201538086,11.254838418081333,0.25146484375,0,0.6
387,26551,-92.10869324253986,34,0,1,0,23.247082654386617,0.49553099999999994,1.3427748886101387,0,94.74408721923828,-15.909491539001465,-4.056488990783691,13.54165255663458,0.44189453125,0,0.35294117647058826
388,26600,-85.77298454447794,49,0,1,0,17.44277445791097,0.49460000000000004,2.0027593778712407,0,100.9488525390625,-14.50877857208252,-4.123871803283691,21.436357465076206,0.1644287109375,0,0.40816326530612246
389,26675,-78.25443716930941,75,0,1,0,11.860993862469039,0.49317500000000003,1.7642693720261255,0,106.21366119384766,-16.585613250732422,-4.210971355438232,31.800931395329496,0.273193359375,0,0.3466666666666667
390,26718,-79.72291508506602,43,0,1,0,17.872125759578456,0.4923580000000001,2.083243736000948,0,100.54415130615234,-14.488679885864258,-4.582785129547119,20.50574431643265,0.4921875,0,0.4418604651162791
391,26844,-158.5086347553986,126,0,0,1,15.7827505773047,0.48996399999999996,1.5063845160461606,0,132.6858367919922,-14.325706481933594,-0.9932211637496948,59.96509330087363,1.326171875,0,0.4603174603174603
392,26960,-54.991848318884244,116,0,1,0,2.95303665569724,0.48775999999999997,1.792940633178785,0,115.10753631591797,-17.866670608520508,-2.413990020751953,47.14720244859807,0.56396484375,0,0.3275862068965517
393,26986,-104.89398158333344,26,0,0,1,27.699655353614975,0.4872660000000001,1.9857926265551493,0,90.37655639648438,-15.36349868774414,-0.9949443340301514,10.054481206822938,1.4755859375,0,0.2692307692307692
394,27032,-66.3306464815528,46,0,1,0,13.328110218169217,0.48639200000000005,1.80310753862495,0,104.4285659790039,-19.16824722290039,-3.0014445781707764,23.95396793389496,0.86474609375,0,0.5217391304347826
395,27059,-97.12425164168083,27,0,1,0,23.475837123222554,0.48587900000000006,2.1301781755906566,0,94.49291229248047,-15.887785911560059,-2.7878305912017822,11.674746817469565,0.34765625,0,0.4444444444444444
396,27099,-69.56362614299877,40,0,1,0,15.335718906135538,0.48511899999999997,1.9320659048855304,0,102.43880462646484,-18.427637100219727,-3.405963659286499,20.06584786727793,1.529296875,0,0.525
397,27148,-81.47668665250369,49,0,1,0,18.143852634324155,0.48418800000000006,1.6669445563944019,0,99.91290283203125,-15.98514461517334,-4.237271308898926,19.668749965453156,0.1300048828125,0,0.3673469387755102
398,27253,-143.4863614563247,105,0,1,0,14.556797293123987,0.482193,2.0436144681203934,0,104.07798767089844,-18.69463539123535,-7.972697734832764,37.23188118473273,0.114013671875,0,0.21904761904761905
399,27331,-74.38485316891115,78,0,1,0,10.795957988694887,0.480711,2.399651835553157,0,107.21949005126953,-17.02078628540039,-4.216844081878662,32.02477372659464,0.464599609375,0,0.34615384615384615
400,27438,-72.32418070817707,107,0,1,0,8.112729657771037,0.47867800000000005,1.8202796500419902,0,109.97294616699219,-21.064393997192383,-4.050537109375,47.09979172463967,0.556640625,0,0.2803738317757009
401,27526,-65.33450136651211,88,0,1,0,8.879264254620114,0.47700600000000004,1.7465922666544265,0,109.11883544921875,-20.81779670715332,-4.028975963592529,36.27768776305516,0.79736328125,0,0.3409090909090909
402,27676,-13.625709716614004,150,0,0,0,13.597899806530537,0.474156,1.9883348879218101,1,125.10012817382812,-30.47800064086914,-2.9611432552337646,62.862879998648744,0.67138671875,0,0.32666666666666666
403,27748,-60.588299591765356,72,0,1,0,6.971453598013566,0.472788,1.9851407499776945,0,111.31947326660156,-21.626232147216797,-2.3335628509521484,33.246832956263724,1.5205078125,0,0.4444444444444444
404,27844,-56.87218338720694,96,0,1,0,3.3180896213036983,0.47096399999999994,1.9027427253313363,0,114.70260620117188,-19.48122215270996,-4.221149444580078,40.6184220121454,0.473388671875,0,0.375
405,27975,-59.14654304003717,131,0,1,0,2.351145365527693,0.468475,1.7287296493544833,0,115.43896484375,-19.33363151550293,-3.246446371078491,51.86676180035945,0.62158203125,0,0.2900763358778626
406,28079,-70.27048440928505,104,0,1,0,6.224026457149372,0.4664990000000001,1.8326045488222287,0,111.70677947998047,-18.13237953186035,-4.150714874267578,43.01220673461475,0.344970703125,0,0.3173076923076923
407,28165,-70.14066364393587,86,0,1,0,11.75199562016342,0.464865,1.8250250663868217,0,106.43544006347656,-15.880632400512695,-3.1029396057128906,34.32005149683677,1.216796875,0,0.313953488372093
408,28222,-68.88719838223619,57,0,1,0,12.402890821011054,0.463782,1.9468533496061962,0,105.61750793457031,-16.76633071899414,-4.162139415740967,26.58910399501275,0.394287109375,0,0.43859649122807015
409,28372,-1.7277697013860802,150,0,0,0,7.0727954939112365,0.460932,1.9840511387586595,1,110.93726348876953,-20.87676239013672,-3.365370035171509,56.96200497247704,0.65869140625,4,0.22666666666666666
410,28447,-61.68814187822305,75,0,1,0,9.622639396231945,0.459507,2.181587354739507,0,108.24760437011719,-20.50243377685547,-2.8288166522979736,32.916648682748786,1.302734375,0,0.37333333333333335
411,28597,-27.979317808675418,150,0,0,0,17.12954401614477,0.456657,2.1404887891809143,1,121.98917388916016,-35.53840637207031,-1.2386715412139893,65.9868550509946,0.72802734375,0,0.3
412,28665,-65.5377428934311,68,0,1,0,11.305944737663278,0.455365,1.9550635304082842,0,106.48843383789062,-19.858110427856445,-2.6285877227783203,30.064495098598748,1.654296875,0,0.39705882352941174
413,28750,-65.50882957950179,85,0,1,0,9.32421310944656,0.4537500000000001,1.8269969109226676,0,108.66117858886719,-17.385766983032227,-4.229927062988281,35.02784768090787,0.295166015625,0,0.3411764705882353
414,28815,-69.21051644965007,65,0,1,0,12.651897956443175,0.452515,1.8884570983739999,0,105.12351989746094,-19.312362670898438,-3.643026113510132,28.948328321713337,0.9365234375,0,0.38461538461538464
415,28916,-63.36137929233485,101,0,1,0,7.231609016920372,0.4505960000000001,1.5882723846352926,0,110.95663452148438,-21.48487091064453,-3.240893840789795,40.84899962900551,1.138671875,0,0.31683168316831684
416,29029,-72.74838194861329,113,0,1,0,7.806293711348021,0.448449,1.6322349242668237,0,110.33464050292969,-21.25401496887207,-3.960272789001465,47.74182711736432,0.59423828125,0,0.26548672566371684
417,29101,-85.04349966030345,72,0,1,0,9.627365076539416,0.44708100000000006,2.0270962595111794,0,108.26194763183594,-20.519752502441406,-2.43353009223938,31.9866268727791,0.494873046875,0,0.4027777777777778
418,29224,-55.83050969339574,123,0,1,0,2.6828048163323466,0.44474400000000003,1.5756159326652202,0,115.09403228759766,-19.212646484375,-2.715510368347168,49.37769628670035,0.634765625,0,0.3008130081300813
419,29262,-73.96301887724412,38,0,1,0,16.820068290204247,0.44402200000000003,1.8798568350704092,0,100.97361755371094,-17.910293579101562,-3.060171365737915,19.177674931416885,1.2275390625,0,0.5
420,29347,-72.13538902229128,85,0,1,0,8.146959654522586,0.442407,1.5170301162144717,0,109.69712829589844,-19.177886962890625,-4.185866832733154,38.490732912203,0.3603515625,0,0.35294117647058826
421,29424,-66.59333087275516,77,0,1,0,7.874268978091907,0.440944,2.0376590300690043,0,110.3169937133789,-16.735031127929688,-4.16853141784668,34.762028559457626,0.370849609375,0,0.4155844155844156
422,29509,-71.22332203687048,85,0,1,0,8.310620946095852,0.43932899999999997,1.794184881974669,0,109.52549743652344,-19.100629806518555,-4.149746894836426,39.04748805496302,0.4873046875,0,0.35294117647058826
423,29659,-8.468621322468508,150,0,0,0,10.198085979004858,0.43647899999999995,1.7779698826869328,1,120.02196502685547,-28.972036361694336,-3.3190507888793945,63.00401516754261,0.701171875,0,0.2866666666666667
